[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Mn (all spectra): 3535 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 27000
Query NIST Bibliographic Databases for
Mn (new window)
Mn Energy Levels
Mn Line Wavelengths and Classification
Mn Transition Probabilities
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                  Observed  |                    Ritz    |   Rel. |    Aki    | Acc. |          Ei           Ek          |             Lower level             |              Upper level              |  gi   gk  |   Type|         TP  |           Line  |
          |                 Wavelength |                 Wavelength |   Int. |    s^-1   |      |        (cm-1)       (cm-1)        |-------------------------------------|---------------------------------------|           |       |        Ref. |           Ref.  |
          |                  Air (nm)  |                  Air (nm)  |   (?)  |           |      |                                   | Conf.                | Term  | J    | Conf.                  | Term  | J    |           |       |             |                 |
Mn II     |                211.1022    |                211.10352   |     10 |           |      |    34762.098    -     82117.22    | 3d6                  | b 3G  | 5    | 3d5.(4F).4p            | y 5G* | 5    |  11 - 11  |       |             |           L562  |
Mn II     |                211.164     |                211.1639    |      1 |           |      |    43696.217    -     91037.79    | 3d5.(4F).4s          | a 5F  | 3    | 3d4.(5D).4s.4p.(3P*)   | w 5F* | 4    |   7 - 9   |       |             |           L562  |
Mn II     |                211.179     |                211.18037   |      2 |           |      |    34762.098    -     82099.99    | 3d6                  | b 3G  | 5    | 3d5.(2F).4p            | y 3G* | 4    |  11 - 9   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                211.201     |                            |      3 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L562  |
Mn II     |                211.254     |                211.2543    |      0 |           |      |    34910.77     -     82232.10    | 3d6                  | b 3G  | 4    | 3d5.(2F).4p            | y 3G* | 5    |   9 - 11  |       |             |           L562  |
Mn II     |                211.3964    |                211.3978    |    300 | 5.3e+07   | D    |    30796.06     -     78085.26    | 3d6                  | a 3H  | 4    | 3d5.(2I).4p            | z 3I* | 5    |   9 - 11  |       |         c88 |           L562  |
Mn II     |                211.5391    |                211.54030   |     10 |           |      |    43339.452    -     90596.81    | 3d5.(2D).4s          | c 3D  | 2    | 3d5.(b 2F).4p          | x 1D* | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                211.567     |                211.56814   |      2 |           |      |    31662.04     -     78913.180   | 3d6                  | a 3F  | 3    | 3d5.(a 2D).4p          | z 1D* | 2    |   7 - 5   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                211.605     |                211.6042    |     10 |           |      |    43339.452    -     90582.55    | 3d5.(2D).4s          | c 3D  | 2    | 3d4.(5D).4s.4p.(3P*)   | w 5F* | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                211.790     |                211.79104   |      1 |           |      |    43395.395    -     90596.81    | 3d5.(2D).4s          | c 3D  | 3    | 3d5.(b 2F).4p          | x 1D* | 2    |   7 - 5   |       |             |           L562  |
Mn II     |                211.8454    |                211.84578   |     30 |           |      |    34910.77     -     82099.99    | 3d6                  | b 3G  | 4    | 3d5.(2F).4p            | y 3G* | 4    |   9 - 9   |       |             |           L562  |
Mn II     |                211.872     |                211.8726    |      1 |           |      |    44899.851    -     92083.09    | 3d5.(2F).4s          | b 3F  | 3    | 3d5.(b 2F).4p          | u 3D* | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                211.940     |                211.9437    |     30 | 7.e+07    | D    |    49882.208    -     97049.64    | 3d5.(4F).4s          | c 3F  | 4    | 3d4.(5D).4s.4p.(3P*)   | s 3F* | 4    |   9 - 9   |       |         c88 |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                211.965     |                211.9653    |    100 |           |      |    30679.51     -     77842.13    | 3d6                  | a 3H  | 5    | 3d5.(2I).4p            | z 3K* | 6    |  11 - 13  |       |             |           L562  |
Mn II     |                211.978     |                211.97742   |    60* | 1.3e+08   | D    |    38901.88     -     86061.80    | 3d6                  | a 1G  | 4    | 3d5.(a 2F).4p          | y 1F* | 3    |   9 - 7   |       |         c88 |           L562  |
Mn II     |                211.978     |                211.9783    |    60* |           |      |    49889.927    -     97049.64    | 3d5.(4F).4s          | c 3F  | 3    | 3d4.(5D).4s.4p.(3P*)   | s 3F* | 4    |   7 - 9   |       |             |           L562  |
Mn II     |                212.027     |                212.0276    |     15 |           |      |    43311.324    -     90460.09    | 3d5.(4F).4s          | a 5F  | 1    | 3d4.(5D).4s.4p.(3P*)   | w 5F* | 1    |   3 - 3   |       |             |           L562  |
Mn II     |                212.067     |                212.0666    |      1 |           |      |    44899.851    -     92039.94    | 3d5.(2F).4s          | b 3F  | 3    | 3d5.(b 2F).4p          | u 3D* | 2    |   7 - 5   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn III    |                212.325     |                            |    300 |           |      |                                   |                      |       |      |                        |       |      |           |       |             |           L457  |
Mn II     |                212.916     |                212.9151    |      2 |           |      |    34910.77     -     81863.01    | 3d6                  | b 3G  | 4    | 3d5.(4F).4p            | y 5G* | 4    |   9 - 9   |       |             |           L562  |
Mn II     |                212.991     |                212.9904    |      1 |           |      |    43850.341    -     90786.0     | 3d5.(4F).4s          | a 5F  | 2    | 3d4.(5D).4s.4p.(3P*)   | w 5F* | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                213.105     |                213.1057    |     30 |           |      |    49889.927    -     96800.19    | 3d5.(4F).4s          | c 3F  | 3    | 3d4.(5D).4s.4p.(3P*)   | s 3F* | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                213.148     |                213.14964   |      2 |           |      |    43696.217    -     90596.81    | 3d5.(4F).4s          | a 5F  | 3    | 3d5.(b 2F).4p          | x 1D* | 2    |   7 - 5   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                213.214     |                213.2145    |      1 |           |      |    43696.217    -     90582.55    | 3d5.(4F).4s          | a 5F  | 3    | 3d4.(5D).4s.4p.(3P*)   | w 5F* | 2    |   7 - 5   |       |             |           L562  |
Mn II     |                213.3452    |                213.34555   |    100 | 8.e+07    | D    |    38901.88     -     85759.41    | 3d6                  | a 1G  | 4    | 3d5.(a 2G).4p          | 1G*   | 4    |   9 - 9   |       |         c88 |           L562  |
Mn II     |                213.457     |                213.45836   |     20 |           |      |    38901.88     -     85734.65    | 3d6                  | a 1G  | 4    | 3d5.(2H).4p            | w 3G* | 3    |   9 - 7   |       |             |           L562  |
Mn II     |                213.521     |                213.52178   |     50 |           |      |    43131.51     -     89950.37    | 3d6                  | a 1D  | 2    | 3d5.(a 2G).4p          | x 1F* | 3    |   5 - 7   |       |             |           L562  |
Mn II     |                213.583     |                213.5851    |      2 |           |      |    41190.53     -     87995.51    | 3d5.(2I).4s          | a 3I  | 6    | 3d5.(2H).4p            | w 3H* | 5    |  13 - 11  |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                213.623     |                213.62473   |      1 |           |      |    36274.62     -     83070.92    | 3d5.(4P).4s          | b 3P  | 2    | 3d5.(a 2F).4p          | w 3D* | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                213.635     |                213.6365    |     20 |           |      |    49820.205    -     96613.93    | 3d5.(4F).4s          | c 3F  | 2    | 3d4.(5D).4s.4p.(3P*)   | s 3F* | 2    |   5 - 5   |       |             |           L562  |
Mn II     |                213.717     |                213.71773   |     15 |           |      |    35004.79     -     81780.73    | 3d6                  | b 3G  | 3    | 3d5.(4F).4p            | y 5G* | 3    |   7 - 7   |       |             |           L562  |
Mn II     |                213.896     |                213.8969    |      1 |           |      |    41204.38     -     87941.14    | 3d5.(2I).4s          | a 3I  | 5    | 3d5.(2H).4p            | w 3H* | 4    |  11 - 9   |       |             |           L562  |
Mn II     |                213.952     |                213.9553    |      1 |           |      |    49889.927    -     96613.93    | 3d5.(4F).4s          | c 3F  | 3    | 3d4.(5D).4s.4p.(3P*)   | s 3F* | 2    |   7 - 5   |       |             |           L562  |
          |                            |                            |        |           |      |                                   |                      |       |      |                        |       |      |           |       |             |                 |
Mn II     |                214.0350    |                214.03651   |     20 |           |      |    36364.64     -     83070.92    | 3d5.(4P).4s          | b 3P  | 1    | 3d5.(a 2F).4p          | w 3D* | 2    |   3 - 5   |       |             |           L562  |
Mn II     |                214.337     |                214.33700   |     40 |           |      |    39808.492    -     86449.30    | 3d5.(4D).4s          | b 3D  | 3    | 3d5.(4F).4p            | 3F*   | 4    |   7 - 9   |       |             |           L562  |
Mn II     |                214.560     |                214.56045   |     10 |           |      |    33147.71     -     79739.95    | 3d5.(4G).4s          | a 3G  | 5    | 3d5.(2I).4p            | y 3H* | 5    |  11 - 11  |       |             |           L562  |
Mn II     |                214.642     |                214.64264   |      2 |           |      |    36364.64     -     82939.04    | 3d5.(4P).4s          | b 3P  | 1    | 3d5.(a 2F).4p          | w 3D* | 1    |   3 - 3   |       |             |           L562  |
Mn II     |                214.743     |                214.74617   |     10 |           |      |    33248.66     -     79800.61    | 3d5.(4G).4s          | a 3G  | 4    | 3d5.(2I).4p            | y 3H* | 4    |   9 - 9   |       |             |           L562  |
