[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
C (all spectra): 961 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 1000
Query NIST Bibliographic Databases for
C (new window)
C Energy Levels
C Line Wavelengths and Classification
C Transition Probabilities
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |               Observed  |                   Ritz    |  Rel. |    Aki    | Acc. |          Ei           Ek          |         Lower level          |             Upper level              |  gi   gk  |Type|               TP  |   Line  |
          |              Wavelength |                Wavelength |  Int. |    s^-1   |      |        (cm-1)       (cm-1)        |------------------------------|--------------------------------------|           |    |              Ref. |   Ref.  |
          |               Air (nm)  |                 Air (nm)  |  (?)  |           |      |                                   | Conf.           | Term | J   | Conf.                | Term   | J    |           |    |                   |         |
C IV      |                         |                212.206    |       | 1.80e+07  | B    |  445368.5       -  [492477.7]     | 1s2.5s          | 2S   | 1/2 | 1s2.8p               | 2P*    | 1/2  |   2 - 2   |    |           T5118LS |         |
C II      |                         |                213.7415   |       | 3.73e+07  | B    |  131724.37      -   178495.11     | 2s2.3p          | 2P*  | 1/2 | 2s2.5d               | 2D     | 3/2  |   2 - 4   |    |           T5109LS |         |
C II      |                         |                213.7897   |       | 4.47e+07  | B    |  131735.52      -   178495.71     | 2s2.3p          | 2P*  | 3/2 | 2s2.5d               | 2D     | 5/2  |   4 - 6   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                213.7925   |       | 7.45e+06  | B    |  131735.52      -   178495.11     | 2s2.3p          | 2P*  | 3/2 | 2s2.5d               | 2D     | 3/2  |   4 - 4   |    |           T5109LS |         |
C III     |                         |                214.3340   |       | 4.13e+05  | C+   |  308216.58      -   354858.03     | 1s2.2p.(2P*).3s | 3P*  | 0   | 1s2.2s.6s            | 3S     | 1    |   1 - 3   |    |           T5633LS |         |
C III     |                         |                214.4827   |       | 1.24e+06  | B    |  308248.91      -   354858.03     | 1s2.2p.(2P*).3s | 3P*  | 1   | 1s2.2s.6s            | 3S     | 1    |   3 - 3   |    |           T5633LS |         |
C III     |                         |                214.7979   |       | 2.05e+06  | B    |  308317.29      -   354858.03     | 1s2.2p.(2P*).3s | 3P*  | 2   | 1s2.2s.6s            | 3S     | 1    |   5 - 3   |    |           T5633LS |         |
C II      |                         |                215.470    |       | 1.87e+07  | B    |  184690.98      -   231086.6      | 2s.2p.(3P*).3p  | 4S   | 3/2 | 2s.2p.(3P*).5d       | 4P*    | 1/2  |   4 - 2   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                215.539    |       | 1.87e+07  | B    |  184690.98      -   231071.7      | 2s.2p.(3P*).3p  | 4S   | 3/2 | 2s.2p.(3P*).5d       | 4P*    | 3/2  |   4 - 4   |    |           T5109LS |         |
C II      |                         |                215.626    |       | 1.87e+07  | B    |  184690.98      -   231052.9      | 2s.2p.(3P*).3p  | 4S   | 3/2 | 2s.2p.(3P*).5d       | 4P*    | 5/2  |   4 - 6   |    |           T5109LS |         |
C III     |              216.294    |                216.2926   |   250 | 8.18e+08  | B    |  276482.86      -   322702.02     | 1s2.2s.3d       | 1D   | 2   | 1s2.2s.4f            | 1F*    | 3    |   5 - 7   |    |             T5633 |  L1113  |
C II      |                         |                217.3850   |       | 2.31e+07  | B    |  116537.65      -   162524.57     | 2s2.3s          | 2S   | 1/2 | 2s2.4p               | 2P*    | 3/2  |   2 - 4   |    |           T5109LS |         |
C II      |                         |                217.4166   |       | 2.31e+07  | B    |  116537.65      -   162517.89     | 2s2.3s          | 2S   | 1/2 | 2s2.4p               | 2P*    | 1/2  |   2 - 2   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                217.6955   |       | 2.15e+08  | B    |  276482.86      -   322404.20     | 1s2.2s.3d       | 1D   | 2   | 1s2.2s.4p            | 1P*    | 1    |   5 - 3   |    |             T5633 |         |
C III     |                         |                218.183    |       | 6.19e+06  | B    |  317794.26      -   363613        | 1s2.2s.4p       | 3P*  | 0   | 1s2.2s.7s            | 3S     | 1    |   1 - 3   |    |           T5633LS |         |
C III     |                         |                218.194    |       | 1.86e+07  | B    |  317796.51      -   363613        | 1s2.2s.4p       | 3P*  | 1   | 1s2.2s.7s            | 3S     | 1    |   3 - 3   |    |           T5633LS |         |
C III     |                         |                218.217    |       | 3.09e+07  | B    |  317801.30      -   363613        | 1s2.2s.4p       | 3P*  | 2   | 1s2.2s.7s            | 3S     | 1    |   5 - 3   |    |           T5633LS |         |
C III     |                         |                218.685    |       | 7.32e+06  | B    |  324212.49      -   369926        | 1s2.2s.4d       | 1D   | 2   | 1s2.2s.8p            | 1P*    | 1    |   5 - 3   |    |             T5633 |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                218.7479   |       | 6.76e+06  | B    |  168729.53      -   214429.95     | 2p3             | 2P*  | 1/2 | 2s.2p.(3P*).4p       | 2P     | 3/2  |   2 - 4   |    |           T5109LS |         |
C II      |                         |                218.8378   |       | 3.37e+07  | B    |  168748.30      -   214429.95     | 2p3             | 2P*  | 3/2 | 2s.2p.(3P*).4p       | 2P     | 3/2  |   4 - 4   |    |           T5109LS |         |
C II      |                         |                218.8707   |       | 2.70e+07  | B    |  168729.53      -   214404.33     | 2p3             | 2P*  | 1/2 | 2s.2p.(3P*).4p       | 2P     | 1/2  |   2 - 2   |    |           T5109LS |         |
C II      |                         |                218.9606   |       | 1.35e+07  | B    |  168748.30      -   214404.33     | 2p3             | 2P*  | 3/2 | 2s.2p.(3P*).4p       | 2P     | 1/2  |   4 - 2   |    |           T5109LS |         |
C II      |                         |                219.551    |       | 9.7e+00   | C    |   96493.74      -   142027.1      | 2s.2p2          | 2S   | 1/2 | 2p3                  | 4S*    | 3/2  |   2 - 4   |    |             T7194 |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C III     |                         |                220.2530   |       | 3.40e+07  | B    |  311721.51      -   357109.68     | 1s2.2s.4s       | 1S   | 0   | 1s2.2s.6p            | 1P*    | 1    |   1 - 3   |    |             T5633 |         |
C III     |                         |                221.289    |       | 1.36e+06  | B    |  319720.35      -   364896        | 1s2.2p.(2P*).3p | 1P   | 1   | 1s2.2s.7p            | 1P*    | 1    |   3 - 3   |    |             T5633 |         |
C III     |                         |                221.8303   |       | 1.85e-02  | C    |  137454.40      -   182519.88     | 1s2.2p2         | 3P   | 1   | 1s2.2p2              | 1S     | 0    |   3 - 1   | M1 |             T4492 |         |
C III     |                         |                222.0649   |       | 1.73e-03  | C    |  137502.01      -   182519.88     | 1s2.2p2         | 3P   | 2   | 1s2.2p2              | 1S     | 0    |   5 - 1   | E2 |             T4586 |         |
C II      |                         |                223.848    |       | 3.17e+06  | B    |  186427.35      -   231086.6      | 2s.2p.(3P*).3p  | 4P   | 1/2 | 2s.2p.(3P*).5d       | 4P*    | 1/2  |   2 - 2   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                223.923    |       | 7.92e+06  | B    |  186427.35      -   231071.7      | 2s.2p.(3P*).3p  | 4P   | 1/2 | 2s.2p.(3P*).5d       | 4P*    | 3/2  |   2 - 4   |    |           T5109LS |         |
C II      |                         |                223.930    |       | 1.58e+07  | B    |  186443.69      -   231086.6      | 2s.2p.(3P*).3p  | 4P   | 3/2 | 2s.2p.(3P*).5d       | 4P*    | 1/2  |   4 - 2   |    |           T5109LS |         |
C II      |                         |                224.005    |       | 2.53e+06  | B    |  186443.69      -   231071.7      | 2s.2p.(3P*).3p  | 4P   | 3/2 | 2s.2p.(3P*).5d       | 4P*    | 3/2  |   4 - 4   |    |           T5109LS |         |
C II      |                         |                224.099    |       | 5.69e+06  | B    |  186443.69      -   231052.9      | 2s.2p.(3P*).3p  | 4P   | 3/2 | 2s.2p.(3P*).5d       | 4P*    | 5/2  |   4 - 6   |    |           T5109LS |         |
C II      |                         |                224.117    |       | 8.54e+06  | B    |  186466.02      -   231071.7      | 2s.2p.(3P*).3p  | 4P   | 5/2 | 2s.2p.(3P*).5d       | 4P*    | 3/2  |   6 - 4   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                224.212    |       | 1.33e+07  | B    |  186466.02      -   231052.9      | 2s.2p.(3P*).3p  | 4P   | 5/2 | 2s.2p.(3P*).5d       | 4P*    | 5/2  |   6 - 6   |    |           T5109LS |         |
C II      |                         |                226.652    |       | 8.39e+05  | B    |  181711.03      -   225817.8      | 2s.2p.(3P*).3p  | 4D   | 3/2 | 2s.2p.(3P*).5s       | 4P*    | 5/2  |   4 - 6   |    |           T5109LS |         |
C II      |                         |                226.781    |       | 7.54e+06  | B    |  181736.05      -   225817.8      | 2s.2p.(3P*).3p  | 4D   | 5/2 | 2s.2p.(3P*).5s       | 4P*    | 5/2  |   6 - 6   |    |           T5109LS |         |
C II      |                         |                226.815    |       | 2.09e+06  | B    |  181696.66      -   225771.8      | 2s.2p.(3P*).3p  | 4D   | 1/2 | 2s.2p.(3P*).5s       | 4P*    | 3/2  |   2 - 4   |    |           T5109LS |         |
C II      |                         |                226.889    |       | 1.34e+07  | B    |  181711.03      -   225771.8      | 2s.2p.(3P*).3p  | 4D   | 3/2 | 2s.2p.(3P*).5s       | 4P*    | 3/2  |   4 - 4   |    |           T5109LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C II      |                         |                226.938    |       | 2.09e+07  | B    |  181696.66      -   225748.0      | 2s.2p.(3P*).3p  | 4D   | 1/2 | 2s.2p.(3P*).5s       | 4P*    | 1/2  |   2 - 2   |    |           T5109LS |         |
C II      |                         |                226.968    |       | 3.34e+07  | B    |  181772.41      -   225817.8      | 2s.2p.(3P*).3p  | 4D   | 7/2 | 2s.2p.(3P*).5s       | 4P*    | 5/2  |   8 - 6   |    |           T5109LS |         |
C II      |                         |                227.012    |       | 2.09e+07  | B    |  181711.03      -   225748.0      | 2s.2p.(3P*).3p  | 4D   | 3/2 | 2s.2p.(3P*).5s       | 4P*    | 1/2  |   4 - 2   |    |           T5109LS |         |
C II      |                         |                227.018    |       | 2.63e+07  | B    |  181736.05      -   225771.8      | 2s.2p.(3P*).3p  | 4D   | 5/2 | 2s.2p.(3P*).5s       | 4P*    | 3/2  |   6 - 4   |    |           T5109LS |         |
C V       |              227.091    |                227.089    |    40 | 5.669e+07 | AA   | 2411271.2       -  2455293.2      | 1s.2s           | 3S   | 1   | 1s.2p                | 3P*    | 2    |   3 - 5   |    |           T5997LS |  L1113  |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
C V       |              227.725    |                227.727    |     5 | 5.621e+07 | AA   | 2411271.2       -  2455169.9      | 1s.2s           | 3S   | 1   | 1s.2p                | 3P*    | 0    |   3 - 1   |    |           T5997LS |  L1113  |
C V       |              227.792    |                227.792    |    20 | 5.616e+07 | AA   | 2411271.2       -  2455157.3      | 1s.2s           | 3S   | 1   | 1s.2p                | 3P*    | 1    |   3 - 3   |    |           T5997LS |  L1113  |
C III     |                         |                228.998    |       | 1.31e+05  | C+   |  366028         -   409683        | 1s2.2s.7d       | 1D   | 2   | 1s2.2p.(2P*).5d      | 1D*    | 2    |   5 - 5   |    |             T5633 |         |
C III     |                         |                229.107    |       | 7.09e+04  | D    |  322003.68      -   365638        | 1s2.2s.4f       | 3F*  | 2   | 1s2.2s.7d            | 3D     | 2    |   5 - 5   |    |           T5633LS |         |
C III     |                         |                229.107    |       | 1.43e+03  | D    |  322003.68      -   365638        | 1s2.2s.4f       | 3F*  | 2   | 1s2.2s.7d            | 3D     | 3    |   5 - 7   |    |           T5633LS |         |
          |                         |                           |       |           |      |                                   |                 |      |     |                      |        |      |           |    |                   |         |
