[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Cr (all spectra): 7174 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 10000
Query NIST Bibliographic Databases for
Cr (new window)
Cr Energy Levels
Cr Line Wavelengths and Classification
Cr Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                   Observed  |                     Ritz    |         Rel. |    Aki    | Acc. |           Ei           Ek           |             Lower level              |              Upper level              |  gi   gk  |Type|                     TP  |        Line  |
          |                  Wavelength |                  Wavelength |         Int. |    s^-1   |      |         (cm-1)       (cm-1)         |--------------------------------------|---------------------------------------|           |    |                    Ref. |        Ref.  |
          |                   Air (nm)  |                   Air (nm)  |         (?)  |           |      |                                     | Conf.                 | Term  | J    | Conf.                  | Term  | J    |           |    |                         |              |
Cr II     |                 203.53321   |                 203.533221  |           10 |           |      |    66256.5589    -    115372.797    | 3d3.4s2               | d 4P  | 5/2  | 3d4.(5D<2>).5f         | 2[1]* | 3/2  |   6 - 4   |    |                         |      L18847  |
Cr I      |                 203.634     |                 203.6367    |            8 |           |      |     8095.1842    -     57186.47     | 3d4.4s2               | a 5D  | 3    |                        | p 5F* | 3    |   7 - 7   |    |                         |        L808  |
Cr III    |                 203.639     |                             |           60 |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |       L7485  |
Cr II     |                 203.69775   |                 203.697790  |            5 |           |      |    32355.6538    -     81432.2161   | 3d5                   | a 2F  | 7/2  | 3d4.(a 1D).4p          | v 2F* | 7/2  |   8 - 8   |    |                         |      L18847  |
Cr II     |                 203.72679   |                 203.726702  |            7 |           |      |    35607.5091    -     84677.1075   | 3d4.(a 3F).4s         | b 2F  | 7/2  | 3d4.(1F).4p            | u 2F* | 7/2  |   8 - 8   |    |                         |      L18847  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr II     |                 203.72803   |                 203.727995  |           10 |           |      |    31350.8736    -     80420.1608   | 3d5                   | a 2D  | 5/2  | 3d4.(a 1D).4p          | w 2D* | 5/2  |   6 - 6   |    |                         |      L18847  |
Cr I      |                 203.772     |                 203.77401   |            1 |           |      |     7927.4410    -     56985.65     | 3d4.4s2               | a 5D  | 2    | 3d4.(3F1).4s.4p.(1P*)  | 3G*   | 3    |   5 - 7   |    |                         |        L808  |
Cr I      |                 203.821     |                 203.82222   |            7 |           |      |     8095.1842    -     57141.791    | 3d4.4s2               | a 5D  | 3    |                        | *     | 3    |   7 - 7   |    |                         |        L808  |
Cr II     |                 203.8686    |                 203.868547  |            5 |           |      |    35569.1826    -     84604.6448   | 3d4.(a 3F).4s         | b 2F  | 5/2  | 3d4.(1F).4p            | u 2F* | 5/2  |   6 - 6   |    |                         |      L18847  |
Cr I      |                 203.898     |                 203.900422  |            1 |           |      |     8307.5753    -     57335.373    | 3d4.4s2               | a 5D  | 4    | 3d4.(3D).4s.4p.(3P*)   | t 3F* | 4    |   9 - 9   |    |                         |        L808  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr II     |                 203.90769   |                 203.90764   |            3 |           |      |    53271.007     -    102297.07     | 3d3.4s2               | c 4F  | 5/2  | 3d3.(a 2D).4s.4p.(3P*) | s 4F* | 5/2  |   6 - 6   |    |                         |      L18847  |
Cr I      |                 203.930     |                 203.9331    |           35 |           |      |     8307.5753    -     57327.51     | 3d4.4s2               | a 5D  | 4    |                        | p 5F* | 5    |   9 - 11  |    |                         |        L808  |
Cr III    |                 203.963     |                             |           50 |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |       L7485  |
Cr II     |                 203.991769  |                 203.991765  |           81 | 3.52e+06  |      |        0.0000    -     49005.8471   | 3d5                   | a 6S  | 5/2  | 3d4.(5D).4p            | z 4P* | 3/2  |   6 - 4   |    |                   T7574 |      L18847  |
Cr II     |                 204.06496   |                 204.064955  |           25 |           |      |    20517.7920    -     69506.0652   | 3d5                   | a 4G  | 7/2  | 3d4.(3G).4p            | 4F*   | 7/2  |   8 - 8   |    |                         |      L18847  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr II     |                 204.07110   |                 204.071110  |           31 |           |      |    20519.2694    -     69506.0652   | 3d5                   | a 4G  | 9/2  | 3d4.(3G).4p            | 4F*   | 7/2  |  10 - 8   |    |                         |      L18847  |
Cr II     |                 204.07397   |                 204.073935  |           35 |           |      |    20512.0959    -     69498.2137   | 3d5                   | a 4G  | 11/2 | 3d4.(3G).4p            | 4F*   | 9/2  |  12 - 10  |    |                         |      L18847  |
Cr II     |                 204.10379   |                 204.103828  |           23 |           |      |    20519.2694    -     69498.2137   | 3d5                   | a 4G  | 9/2  | 3d4.(3G).4p            | 4F*   | 9/2  |  10 - 10  |    |                         |      L18847  |
Cr II     |                 204.15847   |                 204.158470  |           15 |           |      |    20512.0630    -     69477.9002   | 3d5                   | a 4G  | 5/2  | 3d4.(3G).4p            | 4F*   | 5/2  |   6 - 6   |    |                         |      L18847  |
Cr II     |                 204.18236   |                 204.182362  |           27 |           |      |    20517.7920    -     69477.9002   | 3d5                   | a 4G  | 7/2  | 3d4.(3G).4p            | 4F*   | 5/2  |   8 - 6   |    |                         |      L18847  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 204.272     |                 204.27321   |            8 |           |      |     8095.1842    -     57033.52     | 3d4.4s2               | a 5D  | 3    | 3d4.(3F1).4s.4p.(1P*)  | u 3G* | 4    |   7 - 9   |    |                         |        L808  |
Cr II     |                 204.28419   |                 204.284455  |            4 |           |      |    53051.334     -    101986.9773   | 3d3.4s2               | c 4F  | 3/2  | 3d3.(a 2D).4s.4p.(3P*) | s 4F* | 3/2  |   4 - 4   |    |                         |      L18847  |
Cr IV     |                 204.291     |                             |         50bl |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |       L1932  |
Cr I      |                 204.306     |                 204.3082    |           10 |           |      |     8307.5753    -     57237.54     | 3d4.4s2               | a 5D  | 4    |                        | p 5F* | 4    |   9 - 9   |    |                         |        L808  |
Cr II     |                 204.32356   |                 204.32356   |            6 |           |      |    53566.2511    -    102492.53     | 3d3.4s2               | c 4F  | 7/2  | 3d3.(a 2D).4s.4p.(3P*) | s 4F* | 7/2  |   8 - 8   |    |                         |      L18847  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr VI     |                 204.4777    |                 204.48+     |            9 |           |      |   572274.4       -    621162.9      | 3p6.5g                | 2G    | 9/2  | 3p6.6h                 | 2H*   | 9/2  |  10 - 10  |    |                         |      L11926  |
Cr VI     |                 204.4777    |                 204.47+     |            9 |           |      |   572272.3       -    621162.9      | 3p6.5g                | 2G    | 7/2  | 3p6.6h                 | 2H*   | 9/2  |   8 - 10  |    |                         |      L11926  |
Cr VI     |                 204.4777    |                 204.48+     |            9 |           |      |   572274.4       -    621162.9      | 3p6.5g                | 2G    | 9/2  | 3p6.6h                 | 2H*   | 11/2 |  10 - 12  |    |                         |      L11926  |
Cr II     |                 204.5289    |                 204.528650  |            3 |           |      |    32355.6538    -     81232.8788   | 3d5                   | a 2F  | 7/2  | 3d4.(a 1D).4p          | v 2F* | 5/2  |   8 - 6   |    |                         |      L18847  |
Cr II     |                 204.533561  |                 204.533548  |           37 |           |      |    20512.0959    -     69388.1505   | 3d5                   | a 4G  | 11/2 | 3d4.(3G).4p            | y 4H* | 13/2 |  12 - 14  |    |                         |      L18847  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr II     |                 204.59147   |                 204.59151   |            4 |           |      |    39742.0403    -     88604.250    | 3d5                   | c 2F  | 5/2  | 3d3.(4F).4s.4p.(3P*)   | u 2D* | 3/2  |   6 - 4   |    |                         |      L18847  |
Cr II     |                 204.70097   |                 204.700993  |           10 |           |      |    20512.0630    -     69348.1427   | 3d5                   | a 4G  | 5/2  | 3d4.(a 3P).4p          | 2D*   | 3/2  |   6 - 4   |    |                         |      L18847  |
Cr III    |                 204.723     |                             |           80 |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |       L7485  |
Cr II     |                 204.84385   |                 204.84385   |           18 |           |      |    53923.5169    -    102725.542    | 3d3.4s2               | c 4F  | 9/2  | 3d3.(a 2D).4s.4p.(3P*) | s 4F* | 9/2  |  10 - 10  |    |                         |      L18847  |
Cr I      |                 204.931     |                 204.9321    |           8* |           |      |     7810.7795    -     56591.80     | 3d4.4s2               | a 5D  | 1    | 3d4.(3D).4s.4p.(3P*)   | v 3P* | 2    |   3 - 5   |    |                         |        L808  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr I      |                 204.931     |                 204.93352   |           8* |           |      |     8307.5753    -     57088.25     | 3d4.4s2               | a 5D  | 4    | 3d4.(3F1).4s.4p.(1P*)  | u 3G* | 5    |   9 - 11  |    |                         |        L808  |
Cr II     |                 205.03375   |                 205.033702  |            7 |           |      |    31531.1762    -     80288.020    | 3d5                   | a 2D  | 3/2  | 3d4.(a 1D).4p          | w 2D* | 3/2  |   4 - 4   |    |                         |      L18847  |
Cr II     |                 205.1432    |                 205.14322   |            4 |           |      |    53566.2511    -    102297.07     | 3d3.4s2               | c 4F  | 7/2  | 3d3.(a 2D).4s.4p.(3P*) | s 4F* | 5/2  |   8 - 6   |    |                         |      L18847  |
Cr II     |                 205.2055    |                 205.205752  |            3 |           |      |    53271.007     -    101986.9773   | 3d3.4s2               | c 4F  | 5/2  | 3d3.(a 2D).4s.4p.(3P*) | s 4F* | 3/2  |   6 - 4   |    |                         |      L18847  |
Cr II     |                 205.479437  |                 205.479476  |           33 |           |      |    20519.2694    -     69170.3527   | 3d5                   | a 4G  | 9/2  | 3d4.(3G).4p            | y 4H* | 11/2 |  10 - 12  |    |                         |      L18847  |
          |                             |                             |              |           |      |                                     |                       |       |      |                        |       |      |           |    |                         |              |
Cr II     |                 205.50074   |                 205.500792  |            8 |           |      |    54867.5086    -    103513.546    | 3d4.(a 3F).4s         | d 4F  | 9/2  | 3d3.(4F).4s.4p.(1P*)   | s 4G* | 11/2 |  10 - 12  |    |                         |      L18847  |
