[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Ni (all spectra): 972 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 8200
Query NIST Bibliographic Databases for
Ni (new window)
Ni Energy Levels
Ni Line Wavelengths and Classification
Ni Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |                   Ritz    |  Rel. |    Aki    | Acc. |           Ei           Ek           |            Lower level             |              Upper level              |  gi   gk  |Type|         TP  |    Line  |
          |               Wavelength |                Wavelength |  Int. |    s^-1   |      |         (cm-1)       (cm-1)         |------------------------------------|---------------------------------------|           |    |        Ref. |    Ref.  |
          |                Air (nm)  |                 Air (nm)  |  (?)  |           |      |                                     | Conf.                | Term | J    | Conf.                | Term    | J    |           |    |             |          |
Ni I      |                          |                 216.1038  |       | 1.3e+07   | C    |      879.816     -     47139.337    | 3d9.(2D).4s          | 3D   | 2    | 3d8.(3P).4s.4p.(3P*) | 3D*     | 2    |   5 - 5   |    |       T3861 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni II     |                          |                 216.1215  |       | 2.0e+07   | C    |    10115.66      -     56371.41     | 3p6.3d8.(3F).4s      | 4F   | 5/2  | 3p6.3d8.(3F).4p      | 2G*     | 7/2  |   6 - 8   |    |      T1024n |          |
Ni II     |                216.555   |                 216.5550  |  1000 | 2.4e+08   | C    |     8393.90      -     54557.05     | 3p6.3d8.(3F).4s      | 4F   | 9/2  | 3p6.3d8.(3F).4p      | 4F*     | 9/2  |  10 - 10  |    |      T1024n |    L897  |
Ni I      |                          |                 216.6154  |       | 6.6e+06   | C    |      879.816     -     47030.102    | 3d9.(2D).4s          | 3D   | 2    | 3d8.(3P).4s.4p.(3P*) | 3D*     | 3    |   5 - 7   |    |       T3861 |          |
Ni II     |                216.910   |                 216.9092  |  2000 | 1.58e+08  | B    |     9330.04      -     55417.83     | 3p6.3d8.(3F).4s      | 4F   | 7/2  | 3p6.3d8.(3F).4p      | 4F*     | 7/2  |   8 - 8   |    |      T1024n |    L897  |
Ni I      |                          |                 217.3541  |       | 1.5e+07   | E    |     3409.937     -     49403.386    | 3d9.(2D).4s          | 1D   | 2    | 3d8.(3P).4s.4p.(3P*) | 3S*     | 1    |   5 - 3   |    |       T3861 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 217.4485  |       | 8.9e+07   | E    |     1713.087     -     47686.587    | 3d9.(2D).4s          | 3D   | 1    | 3d8.(3P).4s.4p.(3P*) | 3P*     | 0    |   3 - 1   |    |       T3861 |          |
Ni II     |                217.467   |                 217.4669  |  2000 | 1.43e+08  | B    |     9330.04      -     55299.65     | 3p6.3d8.(3F).4s      | 4F   | 7/2  | 3p6.3d8.(3F).4p      | 2G*     | 9/2  |   8 - 10  |    |      T1024n |    L897  |
Ni II     |                217.515   |                 217.5142  |  1500 | 1.77e+08  | B    |    10115.66      -     56075.26     | 3p6.3d8.(3F).4s      | 4F   | 5/2  | 3p6.3d8.(3F).4p      | 4F*     | 5/2  |   6 - 6   |    |      T1024n |    L897  |
Ni II     |                217.709   |                           |   500 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni II     |                217.736   |                           |   400 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni II     |                217.935   |                           |   400 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni II     |                218.047   |                           |   800 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni I      |                          |                 218.2381  |       | 1.3e+07   | C    |     1332.164     -     47139.337    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(3P).4s.4p.(3P*) | 3D*     | 2    |   7 - 5   |    |       T3861 |          |
Ni I      |                          |                 218.3905  |       | 1.2e+07   | D    |     3409.937     -     49185.138    | 3d9.(2D).4s          | 1D   | 2    | 3d8.(3P).4s.4p.(3P*) | 1D*     | 2    |   5 - 5   |    |       T3861 |          |
Ni XIV    |                218.426   |                 218.43+   |       | 1.6e+02   | C    |        0.0       -     45767.8      | 3s2.3p3              | 4S*  | 3/2  | 3s2.3p3              | 2D*     | 3/2  |   4 - 4   | M1 |       T4634 |  L11926  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni XIV    |                218.426   |                 218.43+   |       | 7.7e-02   | E    |        0.0       -     45767.8      | 3s2.3p3              | 4S*  | 3/2  | 3s2.3p3              | 2D*     | 3/2  |   4 - 4   | E2 |       T4634 |          |
Ni II     |                218.460   |                 218.4602  |   800 | 2.90e+08  | B    |    10663.89      -     56424.49     | 3p6.3d8.(3F).4s      | 4F   | 3/2  | 3p6.3d8.(3F).4p      | 4F*     | 3/2  |   4 - 4   |    |      T1024n |    L897  |
Ni II     |                218.550   |                           |  2500 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni II     |                          |                 218.8042  |       | 5.7e+06   | C+   |     9330.04      -     55018.71     | 3p6.3d8.(3F).4s      | 4F   | 7/2  | 3p6.3d8.(3F).4p      | 4G*     | 5/2  |   8 - 6   |    |      T1024n |          |
Ni I      |                          |                 219.0229  |       | 3.0e+07   | C    |      879.816     -     46522.866    | 3d9.(2D).4s          | 3D   | 2    | 3d8.(3P).4s.4p.(3P*) | 3P*     | 2    |   5 - 5   |    |       T3861 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 219.1192  |       | 4.6e+06   | E    |     3409.937     -     49032.926    | 3d9.(2D).4s          | 1D   | 2    | 3d9.(2D).5p          | 1D*     | 2    |   5 - 5   |    |       T3861 |          |
Ni II     |                219.209   |                           |  3000 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni I      |                          |                 219.7354  |       | 7.8e+07   | C    |     1713.087     -     47208.149    | 3d9.(2D).4s          | 3D   | 1    | 3d8.(3P).4s.4p.(3P*) | 3P*     | 1    |   3 - 3   |    |       T3861 |          |
Ni I      |                          |                 220.0683  |       | 8.2e+06   | C    |     1713.087     -     47139.337    | 3d9.(2D).4s          | 3D   | 1    | 3d8.(3P).4s.4p.(3P*) | 3D*     | 2    |   3 - 5   |    |       T3861 |          |
Ni II     |                220.141   |                 220.1405  |   600 | 1.3e+08   | B    |    10663.89      -     56075.26     | 3p6.3d8.(3F).4s      | 4F   | 3/2  | 3p6.3d8.(3F).4p      | 4F*     | 5/2  |   4 - 6   |    |      T1024n |    L897  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 220.1560  |       | 7.3e+07   | C    |     3409.937     -     48818.097    | 3d9.(2D).4s          | 1D   | 2    | 3d8.(3P).4s.4p.(3P*) | 1P*     | 1    |   5 - 3   |    |       T3861 |          |
Ni II     |                220.555   |                           |  5000 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni II     |                220.672   |                 220.6712  |  4000 | 1.66e+08  | B    |    10115.66      -     55417.83     | 3p6.3d8.(3F).4s      | 4F   | 5/2  | 3p6.3d8.(3F).4p      | 4F*     | 7/2  |   6 - 8   |    |      T1024n |    L897  |
Ni II     |                          |                 221.0379  |       | 3.9e+07   | C    |     9330.04      -     54557.05     | 3p6.3d8.(3F).4s      | 4F   | 7/2  | 3p6.3d8.(3F).4p      | 4F*     | 9/2  |   8 - 10  |    |      T1024n |          |
Ni I      |                          |                 221.2155  |       | 5.8e+06   | D    |     1332.164     -     46522.866    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(3P).4s.4p.(3P*) | 3P*     | 2    |   7 - 5   |    |       T3861 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni II     |                221.648   |                 221.6477  |  6000 | 3.4e+08   | B    |     8393.90      -     53496.49     | 3p6.3d8.(3F).4s      | 4F   | 9/2  | 3p6.3d8.(3F).4p      | 4G*     | 11/2 |  10 - 12  |    |      T1024n |    L897  |
Ni II     |                222.040   |                 222.0399  |   800 | 2.3e+08   | C    |    23108.28      -     68131.21     | 3p6.3d8.(3P).4s      | 4P   | 5/2  | 3p6.3d8.(1D).4p      | 2F*     | 7/2  |   6 - 8   |    |      T1024n |    L897  |
Ni II     |                222.106   |                           |   500 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni I      |                          |                 222.1946  |       | 2.2e+07   | D    |     2216.550     -     47208.149    | 3d8.(3F).4s2         | 3F   | 2    | 3d8.(3P).4s.4p.(3P*) | 3P*     | 1    |   5 - 3   |    |       T3861 |          |
Ni II     |                222.296   |                 222.2950  |   900 | 9.8e+07   | B    |     8393.90      -     53365.17     | 3p6.3d8.(3F).4s      | 4F   | 9/2  | 3p6.3d8.(3F).4p      | 4G*     | 9/2  |  10 - 10  |    |      T1024n |    L897  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni II     |                          |                 222.4358  |       | 3.2e+07   | C    |    13550.39      -     58493.21     | 3p6.3d8.(3F).4s      | 2F   | 7/2  | 3p6.3d8.(3F).4p      | 2F*     | 5/2  |   8 - 6   |    |      T1024n |          |
Ni II     |                          |                 222.4864  |       | 1.55e+08  | B    |     9330.04      -     54262.63     | 3p6.3d8.(3F).4s      | 4F   | 7/2  | 3p6.3d8.(3F).4p      | 4G*     | 7/2  |   8 - 8   |    |      T1024n |          |
Ni II     |                          |                 222.6328  |       | 1.3e+08   | B    |    10115.66      -     55018.71     | 3p6.3d8.(3F).4s      | 4F   | 5/2  | 3p6.3d8.(3F).4p      | 4G*     | 5/2  |   6 - 6   |    |      T1024n |          |
Ni I      |                          |                 223.0962  |       | 5.2e+06   | E    |     1713.087     -     46522.866    | 3d9.(2D).4s          | 3D   | 1    | 3d8.(3P).4s.4p.(3P*) | 3P*     | 2    |   3 - 5   |    |       T3861 |          |
Ni II     |                224.268   |                           |   500 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 224.4528  |       | 3.8e+07   | C    |      879.816     -     45418.804    | 3d9.(2D).4s          | 3D   | 2    | 3d8.(3F).4s.4p.(1P*) | 3F*     | 2    |   5 - 5   |    |       T3861 |          |
Ni I      |                          |                 225.1490  |       | 4.0e+06   | D    |      879.816     -     45281.089    | 3d9.(2D).4s          | 3D   | 2    | 3d8.(3F).4s.4p.(1P*) | 3F*     | 3    |   5 - 7   |    |       T3861 |          |
Ni I      |                          |                 225.3572  |       | 1.9e+07   | C    |      204.787     -     44565.037    | 3d9.(2D).4s          | 3D   | 3    | 3d8.(3F).4s.4p.(1P*) | 3G*     | 3    |   7 - 7   |    |       T3861 |          |
Ni II     |                225.385   |                 225.3848  |   500 | 1.98e+08  | C+   |    10663.89      -     55018.71     | 3p6.3d8.(3F).4s      | 4F   | 3/2  | 3p6.3d8.(3F).4p      | 4G*     | 5/2  |   4 - 6   |    |      T1024n |    L897  |
Ni IV     |                          |                 225.456   |       | 1.9e-01   | E    |    23648.9       -     67989.8      | 3p6.3d7              | 2P   | 3/2  | 3p6.3d7              | 2D1     | 5/2  |   4 - 6   | M1 |       T4605 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni IV     |                          |                 225.456   |       | 2.1e+00   | E    |    23648.9       -     67989.8      | 3p6.3d7              | 2P   | 3/2  | 3p6.3d7              | 2D1     | 5/2  |   4 - 6   | E2 |       T4605 |          |
Ni I      |                          |                 225.4800  |       | 9.6e+06   | C    |        0.000     -     44336.10     | 3d8.(3F).4s2         | 3F   | 4    | 3d8.(3P).4s.4p.(3P*) | *       | 4    |   9 - 9   |    |       T3861 |          |
Ni I      |                          |                 225.8151  |       | 1.7e+07   | C    |      204.787     -     44475.099    | 3d9.(2D).4s          | 3D   | 3    | 3d8.(3F).4s.4p.(1P*) | 3D*     | 2    |   7 - 5   |    |       T3861 |          |
Ni I      |                          |                 225.9567  |       | 2.0e+07   | C    |      879.816     -     45122.383    | 3d9.(2D).4s          | 3D   | 2    | 3d8.(3F).4s.4p.(1P*) | 3D*     | 1    |   5 - 3   |    |       T3861 |          |
Ni I      |                          |                 226.1431  |       | 9.1e+06   | C    |        0.000     -     44206.099    | 3d8.(3F).4s2         | 3F   | 4    | 3d8.(3P).4s.4p.(3P*) | 5D*     | 3    |   9 - 7   |    |       T3861 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni II     |                226.446   |                 226.4461  |  1000 | 1.43e+08  | B    |    10115.66      -     54262.63     | 3p6.3d8.(3F).4s      | 4F   | 5/2  | 3p6.3d8.(3F).4p      | 4G*     | 7/2  |   6 - 8   |    |      T1024n |    L897  |
Ni I      |                          |                 226.6353  |       | 2.3e+06   | D    |      204.787     -     44314.904    | 3d9.(2D).4s          | 3D   | 3    | 3d8.(3F).4s.4p.(1P*) | 3G*     | 4    |   7 - 9   |    |       T3861 |          |
Ni I      |                          |                 226.7560  |       | 8.0e+06   | D    |     1332.164     -     45418.804    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(3F).4s.4p.(1P*) | 3F*     | 2    |   7 - 5   |    |       T3861 |          |
Ni II     |                227.021   |                 227.0212  |  2000 | 1.56e+08  | B    |     9330.04      -     53365.17     | 3p6.3d8.(3F).4s      | 4F   | 7/2  | 3p6.3d8.(3F).4p      | 4G*     | 9/2  |   8 - 10  |    |      T1024n |    L897  |
Ni I      |                          |                 227.1957  |       | 5.0e+06   | C    |      204.787     -     44206.099    | 3d9.(2D).4s          | 3D   | 3    | 3d8.(3P).4s.4p.(3P*) | 5D*     | 3    |   7 - 7   |    |       T3861 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni I      |                          |                 227.4666  |       | 5.2e+06   | D    |     1332.164     -     45281.089    | 3d8.(3F).4s2         | 3F   | 3    | 3d8.(3F).4s.4p.(1P*) | 3F*     | 3    |   7 - 7   |    |       T3861 |          |
Ni II     |                227.728   |                           |   800 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni II     |                227.832   |                           |   400 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni II     |                227.877   |                 227.8770  |   800 | 2.8e+08   | C    |    13550.39      -     57420.16     | 3p6.3d8.(3F).4s      | 2F   | 7/2  | 3p6.3d8.(3F).4p      | 2D*     | 5/2  |   8 - 6   |    |      T1024n |    L897  |
Ni IV     |                          |                 227.935   |       | 2.8e-01   | D    |        0.0       -     43858.6      | 3p6.3d7              | 4F   | 9/2  | 3p6.3d7              | 2F      | 7/2  |  10 - 8   | M1 |       T4605 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni IV     |                          |                 227.935   |       | 6.6e-03   | E    |        0.0       -     43858.6      | 3p6.3d7              | 4F   | 9/2  | 3p6.3d7              | 2F      | 7/2  |  10 - 8   | E2 |       T4605 |          |
Ni IV     |                          |                 228.704   |       | 5.2e-02   | E    |    23648.9       -     67360.0      | 3p6.3d7              | 2P   | 3/2  | 3p6.3d7              | 2D1     | 3/2  |   4 - 4   | M1 |       T4605 |          |
Ni IV     |                          |                 228.704   |       | 6.6e-01   | E    |    23648.9       -     67360.0      | 3p6.3d7              | 2P   | 3/2  | 3p6.3d7              | 2D1     | 3/2  |   4 - 4   | E2 |       T4605 |          |
Ni II     |                          |                 228.7081  |       | 2.8e+08   | C    |    14995.57      -     58705.95     | 3p6.3d8.(3F).4s      | 2F   | 5/2  | 3p6.3d8.(3F).4p      | 2D*     | 3/2  |   6 - 4   |    |      T1024n |          |
Ni I      |                          |                 228.7325  |       | 1.8e+07   | D    |     1713.087     -     45418.804    | 3d9.(2D).4s          | 3D   | 1    | 3d8.(3F).4s.4p.(1P*) | 3F*     | 2    |   3 - 5   |    |       T3861 |          |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni II     |                228.765   |                           |   500 |           |      |                                     |                      |      |      |                      |         |      |           |    |             |    L897  |
Ni I      |                          |                 228.8398  |       | 8.1e+06   | D    |      879.816     -     44565.037    | 3d9.(2D).4s          | 3D   | 2    | 3d8.(3F).4s.4p.(1P*) | 3G*     | 3    |   5 - 7   |    |       T3861 |          |
Ni I      |                228.998   |                 228.9984  |  1600 | 2.1e+08   | C    |        0.000     -     43654.974    | 3d8.(3F).4s2         | 3F   | 4    | 3d8.(3F).4s.4p.(1P*) | *       | 3    |   9 - 7   |    |       T3861 |   L3475  |
Ni I      |                          |                 229.3119  |       | 3.8e+07   | C    |      879.816     -     44475.099    | 3d9.(2D).4s          | 3D   | 2    | 3d8.(3F).4s.4p.(1P*) | 3D*     | 2    |   5 - 5   |    |       T3861 |          |
Ni II     |                229.655   |                 229.6550  |   400 | 1.98e+08  | B    |    13550.39      -     57080.55     | 3p6.3d8.(3F).4s      | 2F   | 7/2  | 3p6.3d8.(3F).4p      | 2F*     | 7/2  |   8 - 8   |    |      T1024n |    L897  |
          |                          |                           |       |           |      |                                     |                      |      |      |                      |         |      |           |    |             |          |
Ni II     |                229.714   |                 229.7141  |   400 | 2.70e+08  | B    |    10115.66      -     53634.62     | 3p6.3d8.(3F).4s      | 4F   | 5/2  | 3p6.3d8.(3F).4p      | 4D*     | 3/2  |   6 - 4   |    |      T1024n |    L897  |
Ni II     |                          |                 229.7489  |       | 3.0e+08   | B    |    10663.89      -     54176.26     | 3p6.3d8.(3F).4s      | 4F   | 3/2  | 3p6.3d8.(3F).4p      | 4D*     | 1/2  |   4 - 2   |    |      T1024n |          |
