[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Si (all spectra): 1170 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 1000
Query NIST Bibliographic Databases for
Si (new window)
Si Energy Levels
Si Line Wavelengths and Classification
Si Transition Probabilities
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |                   Ritz    |  Rel. |    Aki    | Acc. |          Ei           Ek           |              Lower level              |                 Upper level                  |  gi   gk  |Type|                  TP  |   Line  |
          |                Wavelength |                Wavelength |  Int. |    s^-1   |      |        (cm-1)       (cm-1)         |---------------------------------------|----------------------------------------------|           |    |                 Ref. |   Ref.  |
          |                 Air (nm)  |                 Air (nm)  |  (?)  |           |      |                                    | Conf.                 | Term    | J   | Conf.                     | Term       | J   |           |    |                      |         |
Si II     |                           |                 272.2249  |       | 1.56e+07  | E    |    81191.34     -    117914.80     | 3s2.4p                | 2P*     | 1/2 | 3s2.7s                    | 2S         | 1/2 |   2 - 2   |    |                T7166 |         |
Si VIII   |                           |                 272.24    |       | 1.66e-01  | B+   |    69168.1      -    105890        | 2s2.2p3               | 2D*     | 3/2 | 2s2.2p3                   | 2P*        | 3/2 |   4 - 4   | E2 | T7370c12,T7010,T5610 |         |
Si VIII   |                           |                 272.24    |       | 2.10e+01  | B+   |    69168.1      -    105890        | 2s2.2p3               | 2D*     | 3/2 | 2s2.2p3                   | 2P*        | 3/2 |   4 - 4   | M1 | T7370c12,T7010,T5610 |         |
Si IV     |                           |                 272.3800  |       | 1.03e+08  | B+   |   291497.50     -    328200.04     | 2p6.5d                | 2D      | 3/2 | 2p6.7f                    | 2F*        | 5/2 |   4 - 6   |    |                  c33 |         |
Si IV     |                 272.381   |                 272.3808  |   3w* | 1.10e+08  | B+   |   291497.60     -    328200.04     | 2p6.5d                | 2D      | 5/2 | 2p6.7f                    | 2F*        | 7/2 |   6 - 8   |    |                  c33 |  L6098  |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si IV     |                 272.381   |                 272.3808  |   3w* | 7.34e+06  | B    |   291497.60     -    328200.04     | 2p6.5d                | 2D      | 5/2 | 2p6.7f                    | 2F*        | 5/2 |   6 - 6   |    |                  c33 |  L6098  |
Si II     |                           |                 272.6702  |       | 3.17e+07  | D    |    81251.32     -    117914.80     | 3s2.4p                | 2P*     | 3/2 | 3s2.7s                    | 2S         | 1/2 |   4 - 2   |    |                T7166 |         |
Si II     |                           |                 273.6611  |       | 1.30e+00  | D+   |    42824.29     -     79355.02     | 3s.3p2                | 4P      | 1/2 | 3s2.3d                    | 2D         | 5/2 |   2 - 6   | E2 |                  c22 |         |
Si II     |                           |                 273.7850  |       | 1.28e+00  | D+   |    42824.29     -     79338.50     | 3s.3p2                | 4P      | 1/2 | 3s2.3d                    | 2D         | 3/2 |   2 - 4   | E2 |                  c22 |         |
Si VIII   |                           |                 274.12    |       | 3.97e-01  | B+   |    69420.5      -    105890        | 2s2.2p3               | 2D*     | 5/2 | 2s2.2p3                   | 2P*        | 3/2 |   6 - 4   | E2 | T7370c12,T7010,T5610 |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si VIII   |                           |                 274.12    |       | 1.17e+01  | B+   |    69420.5      -    105890        | 2s2.2p3               | 2D*     | 5/2 | 2s2.2p3                   | 2P*        | 3/2 |   6 - 4   | M1 | T7370c12,T7010,T5610 |         |
Si VII    |                           |                 274.72    |       | 1.18e+06  | D    |  1466490        -   1502880        | 2s2.2p3.(2P*).3d      | 3D*     | 2   | 2s.2p4.(4P).3s            | 3P         | 1   |   5 - 3   |    |               u20,LS |         |
Si VIII   |                           |                 276.31    |       | 3.30e-01  | B+   |    69168.1      -    105348        | 2s2.2p3               | 2D*     | 3/2 | 2s2.2p3                   | 2P*        | 1/2 |   4 - 2   | E2 | T7370c12,T7010,T5610 |         |
Si VIII   |                           |                 276.31    |       | 1.26e+01  | B+   |    69168.1      -    105348        | 2s2.2p3               | 2D*     | 3/2 | 2s2.2p3                   | 2P*        | 1/2 |   4 - 2   | M1 | T7370c12,T7010,T5610 |         |
Si III    |                           |                 276.8929  |       | 6.16e+06  | D    |   214532.17     -    250636.55     | 3s.5p                 | 1P*     | 1   | 3s.7d                     | 1D         | 2   |   3 - 5   |    |              T6298c4 |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si III    |                           |                 277.2603  |       | 6.25e-03  | C    |   129708.45     -    165765.00     | 3p2                   | 3P      | 0   | 3s.3d                     | 1D         | 2   |   1 - 5   | E2 |                  c44 |         |
Si VIII   |                           |                 278.26    |       | 2.14e-01  | B+   |    69420.5      -    105348        | 2s2.2p3               | 2D*     | 5/2 | 2s2.2p3                   | 2P*        | 1/2 |   6 - 2   | E2 | T7370c12,T7010,T5610 |         |
Si III    |                           |                 278.2908  |       | 4.56e-03  | D+   |   129841.97     -    165765.00     | 3p2                   | 3P      | 1   | 3s.3d                     | 1D         | 2   |   3 - 5   | M1 |                  c44 |         |
Si III    |                           |                 278.2908  |       | 1.06e-04  | D+   |   129841.97     -    165765.00     | 3p2                   | 3P      | 1   | 3s.3d                     | 1D         | 2   |   3 - 5   | E2 |                  c44 |         |
Si III    |                           |                 278.9786  |       | 2.90e-05  | E    |   165765.00     -    201599.48     | 3s.3d                 | 1D      | 2   | 3s.4d                     | 3D         | 3   |   5 - 7   | M1 |                  c44 |         |
          |                           |                           |       |           |      |                                    |                       |         |     |                           |            |     |           |    |                      |         |
Si III    |                           |                 278.9786  |       | 1.01e-05  | D    |   165765.00     -    201599.48     | 3s.3d                 | 1D      | 2   | 3s.4d                     | 3D         | 3   |   5 - 7   | E2 |                  c44 |         |
Si III    |                           |                 278.9879  |       | 7.37e-06  | E    |   165765.00     -    201598.28     | 3s.3d                 | 1D      | 2   | 3s.4d                     | 3D         | 2   |   5 - 5   | M1 |                  c44 |         |
