[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
S (all spectra): 1850 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 120
Query NIST Bibliographic Databases for
S (new window)
S Energy Levels
S Line Wavelengths and Classification
S Transition Probabilities
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |                   Ritz    |   Rel. |    Aki    | Acc. |          Ei           Ek          |           Lower level           |            Upper level            |  gi   gk  |Type|         TP  |               Line  |
          |                Wavelength |                Wavelength |   Int. |    s^-1   |      |        (cm-1)       (cm-1)        |---------------------------------|-----------------------------------|           |    |        Ref. |               Ref.  |
          |                 Air (nm)  |                 Air (nm)  |   (?)  |           |      |                                   | Conf.            | Term  | J    | Conf.              | Term  | J    |           |    |             |                     |
S II      |                212.4345   |                212.4332   |      4 |           |      |   114162.30     -    161221.05    | 3s2.3p2.(3P).3d  | 4D    | 1/2  | 3s2.3p2.(3P<2>).4f | 2[2]* | 3/2  |   2 - 4   |    |             |              L5883  |
S II      |                212.4618   |                212.4595   |    5bl |           |      |   114200.54     -    161253.47    | 3s2.3p2.(3P).3d  | 4D    | 3/2  | 3s2.3p2.(3P<2>).4f | 2[2]* | 5/2  |   4 - 6   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S V       |                           |                212.6*     |        | 5.74e+07  | D    |   504296.5      -    551320       | 3s.6d            | 3D    | 1    | 3s.9f              | 3F*   | 2    |   3 - 5   |    |  T6298c4,LS |                     |
S II      |                212.5972   |                212.5973   |    4bl |           |      |   114231.04     -    161253.47    | 3s2.3p2.(3P).3d  | 4D    | 5/2  | 3s2.3p2.(3P<2>).4f | 2[2]* | 5/2  |   6 - 6   |    |             |              L5883  |
S II      |                212.6039   |                212.6060   |    4bl |           |      |   114200.54     -    161221.05    | 3s2.3p2.(3P).3d  | 4D    | 3/2  | 3s2.3p2.(3P<2>).4f | 2[2]* | 3/2  |   4 - 4   |    |             |              L5883  |
S V       |                           |                212.6078   |      m |           |      |   421056.8      -    468076.9     | 3p.4s            | 3P*   | 1    | 3s.5d              | 3D    | 2    |   3 - 5   |    |             |              L5337  |
S V       |                           |                212.6*     |        | 6.07e+07  | D    |   504305.7      -    551320       | 3s.6d            | 3D    | 2    | 3s.9f              | 3F*   | 3    |   5 - 7   |    |  T6298c4,LS |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S V       |                           |                212.6*     |        | 1.07e+07  | E    |   504305.7      -    551320       | 3s.6d            | 3D    | 2    | 3s.9f              | 3F*   | 2    |   5 - 5   |    |  T6298c4,LS |                     |
S V       |                           |                212.7*     |        | 6.83e+07  | D    |   504310.5      -    551320       | 3s.6d            | 3D    | 3    | 3s.9f              | 3F*   | 4    |   7 - 9   |    |  T6298c4,LS |                     |
S V       |                           |                212.7*     |        | 7.62e+06  | E    |   504310.5      -    551320       | 3s.6d            | 3D    | 3    | 3s.9f              | 3F*   | 3    |   7 - 7   |    |  T6298c4,LS |                     |
S V       |                           |                212.7*     |        | 3.01e+05  | E'   |   504310.5      -    551320       | 3s.6d            | 3D    | 3    | 3s.9f              | 3F*   | 2    |   7 - 5   |    |  T6298c4,LS |                     |
S II      |                212.7440   |                212.7440   |      2 |           |      |   114231.04     -    161221.05    | 3s2.3p2.(3P).3d  | 4D    | 5/2  | 3s2.3p2.(3P<2>).4f | 2[2]* | 3/2  |   6 - 4   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                212.8146   |                212.8159   |      1 |           |      |   114279.33     -    161253.47    | 3s2.3p2.(3P).3d  | 4D    | 7/2  | 3s2.3p2.(3P<2>).4f | 2[2]* | 5/2  |   8 - 6   |    |             |              L5883  |
S IV      |                212.9359   |                212.9357   |      2 | 2.21e+07  | D    |   293736.6      -    340684.4     | 3s.3p.(3P*).4p   | 4D    | 5/2  | 3s.3p.(3P*).4d     | 4P*   | 3/2  |   6 - 4   |    |  T6527c4,LS |                u24  |
S IV      |                212.9508   |                212.9530   |    1bl | 7.01e+05  | E    |   293463.1      -    340407.1     | 3s.3p.(3P*).4p   | 4D    | 3/2  | 3s.3p.(3P*).4d     | 4P*   | 5/2  |   4 - 6   |    |  T6527c4,LS |                u24  |
S II      |                212.9545   |                212.9550   |      1 |           |      |   121530.02     -    168473.48    | 3s2.3p2.(1D).4s  | 2D    | 5/2  | 3s2.3p2.(1D).5p    | 2F*   | 7/2  |   6 - 8   |    |             |              L5883  |
S V       |                213.1374   |                213.1373   |     11 | 4.47e+08  | B+   |   349122.2      -    396025.5     | 3s.4p            | 3P*   | 0    | 3s.4d              | 3D    | 1    |   1 - 3   |    |    T7942c84 |              L5337  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S V       |                213.2499   |                213.2506   |     13 | 4.86e+08  | B+   |   349161.1      -    396039.5     | 3s.4p            | 3P*   | 1    | 3s.4d              | 3D    | 2    |   3 - 5   |    |    T7942c84 |              L5337  |
S V       |                213.3140   |                213.3143   |     10 | 2.70e+08  | B+   |   349161.1      -    396025.5     | 3s.4p            | 3P*   | 1    | 3s.4d              | 3D    | 1    |   3 - 3   |    |    T7942c84 |              L5337  |
S II      |                213.3318   |                213.3330   |      1 |           |      |   110313.40     -    157173.69    | 3s2.3p2.(3P).3d  | 4F    | 5/2  | 3s2.3p2.(3P).5p    | 4D*   | 5/2  |   6 - 6   |    |             |              L5883  |
S IX      |                           |                213.3+     |        | 9.86e+00  | C+   |  1844970        -   1891830       | 2s2.2p3.(2D*).3s | 3D*   | 1    | 2s2.2p3.(2P*).3s   | 3P*   | 2    |   3 - 5   | M1 |    T7370c84 |                     |
S V       |                           |                213.5+     |        | 6.41e+07  | D    |   504761.4      -    551575       | 3s.6d            | 1D    | 2    | 3s.9f              | 1F*   | 3    |   5 - 7   |    |     T6298c4 |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                213.6443   |                213.6434   |      4 |           |      |   110766.56     -    157558.77    | 3s2.3p2.(3P).3d  | 4F    | 9/2  | 3s2.3p2.(3P).5p    | 4D*   | 7/2  |  10 - 8   |    |             |              L5883  |
S II      |                213.7799   |                213.7792   |      1 |           |      |   110177.02     -    156939.50    | 3s2.3p2.(3P).3d  | 4F    | 3/2  | 3s2.3p2.(3P).5p    | 4D*   | 3/2  |   4 - 4   |    |             |              L5883  |
S VI      |                           |                213.9+     |        | 3.37e+07  | B+   |   600189.4      -    646931       | 2p6.6f           | 2F*   | 7/2  | 2p6.8d             | 2D    | 5/2  |   8 - 6   |    |    T7942c84 |                     |
S VI      |                           |                213.9+     |        | 3.54e+07  | B+   |   600189.4      -    646931       | 2p6.6f           | 2F*   | 5/2  | 2p6.8d             | 2D    | 3/2  |   6 - 4   |    |    T7942c84 |                     |
S VI      |                           |                213.9+     |        | 1.68e+06  | B+   |   600189.4      -    646931       | 2p6.6f           | 2F*   | 5/2  | 2p6.8d             | 2D    | 5/2  |   6 - 6   |    |    T7942c84 |                     |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S IV      |                214.2014   |                214.2015   |      1 | 6.20e+06  | D    |   293736.6      -    340407.1     | 3s.3p.(3P*).4p   | 4D    | 5/2  | 3s.3p.(3P*).4d     | 4P*   | 5/2  |   6 - 6   |    |  T6527c4,LS |                u24  |
S II      |                214.2266   |                214.2260   |      4 |           |      |   110508.71     -    157173.69    | 3s2.3p2.(3P).3d  | 4F    | 7/2  | 3s2.3p2.(3P).5p    | 4D*   | 5/2  |   8 - 6   |    |             |              L5883  |
S IX      |                           |                214.2+     |        | 4.26e+01  | C+   |  1845170        -   1891830       | 2s2.2p3.(2D*).3s | 3D*   | 2    | 2s2.2p3.(2P*).3s   | 3P*   | 2    |   5 - 5   | M1 |    T7370c84 |                     |
S II      |                214.2822   |                214.2822   |      2 |           |      |   110177.02     -    156829.75    | 3s2.3p2.(3P).3d  | 4F    | 3/2  | 3s2.3p2.(3P).5p    | 4D*   | 1/2  |   4 - 2   |    |             |              L5883  |
S II      |                214.2915   |                214.2920   |      1 |           |      |   114804.37     -    161454.96    | 3s2.3p2.(3P).3d  | 2F    | 5/2  | 3s2.3p2.(3P<2>).4f | 2[3]* | 7/2  |   6 - 8   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                214.3336   |                214.3333   |      8 |           |      |   114279.33     -    160920.95    | 3s2.3p2.(3P).3d  | 4D    | 7/2  | 3s2.3p2.(3P<2>).4f | 2[5]* | 9/2  |   8 - 10  |    |             |              L5883  |
S II      |                214.4054   |                214.4046   |      3 |           |      |   110313.40     -    156939.50    | 3s2.3p2.(3P).3d  | 4F    | 5/2  | 3s2.3p2.(3P).5p    | 4D*   | 3/2  |   6 - 4   |    |             |              L5883  |
S V       |                214.6052   |                214.6062   |   17bl | 7.93e+08  | B+   |   349478.3      -    396060.6     | 3s.4p            | 3P*   | 2    | 3s.4d              | 3D    | 3    |   5 - 7   |    |    T7942c84 |              L5337  |
S II      |                214.6072   |                214.6073   |      2 |           |      |   114804.37     -    161386.45    | 3s2.3p2.(3P).3d  | 2F    | 5/2  | 3s2.3p2.(3P<2>).4f | 2[3]* | 5/2  |   6 - 6   |    |             |              L5883  |
S V       |                214.7032   |                214.7035   |     12 | 1.97e+08  | B+   |   349478.3      -    396039.5     | 3s.4p            | 3P*   | 2    | 3s.4d              | 3D    | 2    |   5 - 5   |    |    T7942c84 |              L5337  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S V       |                214.7682   |                214.7681   |      9 | 2.19e+07  | B    |   349478.3      -    396025.5     | 3s.4p            | 3P*   | 2    | 3s.4d              | 3D    | 1    |   5 - 3   |    |    T7942c84 |              L5337  |
S II      |                214.8707   |                214.8693   |      3 |           |      |   114804.37     -    161329.65    | 3s2.3p2.(3P).3d  | 2F    | 5/2  | 3s2.3p2.(3P<2>).4f | 2[4]* | 7/2  |   6 - 8   |    |             |              L5883  |
S V       |                           |                214.96+    |        | 1.16e+08  | B    |   349534.4      -    396039.5     | 3s.4p            | 1P*   | 1    | 3s.4d              | 3D    | 2    |   3 - 5   |    |    T7942c84 |                     |
S II      |                214.9759   |                214.9739   |      1 |           |      |   114231.04     -    160733.68    | 3s2.3p2.(3P).3d  | 4D    | 5/2  | 3s2.3p2.(3P<2>).4f | 2[1]* | 3/2? |   6 - 4   |    |             |              L5883  |
S V       |                215.0275   |                215.0273   |      0 | 6.35e+07  | C+   |   349534.4      -    396025.5     | 3s.4p            | 1P*   | 1    | 3s.4d              | 3D    | 1    |   3 - 3   |    |    T7942c84 |              L5337  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                215.2228   |                215.2217   |      4 |           |      |   114804.37     -    161253.47    | 3s2.3p2.(3P).3d  | 2F    | 5/2  | 3s2.3p2.(3P<2>).4f | 2[2]* | 5/2  |   6 - 6   |    |             |              L5883  |
S X       |                           |                215.628    |        | 1.03e+02  | A    |    82442.3      -    128804       | 2s2.2p3          | 2D*   | 3/2  | 2s2.2p3            | 2P*   | 3/2  |   4 - 4   | M1 |    T7370c84 |                     |
S II      |                215.9158   |                215.9152   |      7 |           |      |   114162.30     -    160462.24    | 3s2.3p2.(3P).3d  | 4D    | 1/2  | 3s2.3p2.(3P<1>).4f | 2[2]* | 3/2  |   2 - 4   |    |             |              L5883  |
S II      |                216.0697   |                216.0690   |      8 |           |      |   114200.54     -    160467.51    | 3s2.3p2.(3P).3d  | 4D    | 3/2  | 3s2.3p2.(3P<1>).4f | 2[2]* | 5/2  |   4 - 6   |    |             |              L5883  |
S II      |                216.2111   |                216.2116   |      3 |           |      |   114231.04     -    160467.51    | 3s2.3p2.(3P).3d  | 4D    | 5/2  | 3s2.3p2.(3P<1>).4f | 2[2]* | 5/2  |   6 - 6   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                216.2352   |                216.2362   |      1 |           |      |   114231.04     -    160462.24    | 3s2.3p2.(3P).3d  | 4D    | 5/2  | 3s2.3p2.(3P<1>).4f | 2[2]* | 3/2  |   6 - 4   |    |             |              L5883  |
S V       |                216.4353   |                216.4352   |      1 |           |      |   421943.4      -    468132.1     | 3p.4s            | 3P*   | 2    | 3s.5d              | 3D    | 3    |   5 - 7   |    |             |              L5337  |
S X       |                           |                216.5+     |        | 1.71e+01  | C+   |  2113100        -   2159280?      | 2s2.2p2.(3P).3s  | 2P    | 1/2  | 2s2.2p2.(1D).3s    | 2D    | 3/2  |   2 - 4   | M1 |    T7370c84 |                     |
S II      |                216.5275   |                216.5259   |      3 |           |      |   115285.61     -    161454.96    | 3s2.3p2.(3P).3d  | 2F    | 7/2  | 3s2.3p2.(3P<2>).4f | 2[3]* | 7/2  |   8 - 8   |    |             |              L5883  |
S II      |                216.5540   |                216.5541   |      7 |           |      |   114279.33     -    160442.67    | 3s2.3p2.(3P).3d  | 4D    | 7/2  | 3s2.3p2.(3P<1>).4f | 2[4]* | 9/2  |   8 - 10  |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S IV      |                           |                216.73+    |        | 2.67e+07  | D    |   294282.2      -    340407.1     | 3s.3p.(3P*).4p   | 4D    | 7/2  | 3s.3p.(3P*).4d     | 4P*   | 5/2  |   8 - 6   |    |  T6527c4,LS |                     |
S I       |                216.88851  |                216.88840  |     10 |           |      |     9238.609    -     55330.811   | 3s2.3p4          | 1D    | 2    | 3s2.3p3.(4S*).4s   | 3S*   | 1    |   5 - 3   |    |             |              L5666  |
S II      |                216.9718   |                216.9714   |      2 |           |      |   115285.61     -    161360.19    | 3s2.3p2.(3P).3d  | 2F    | 7/2  | 3s2.3p2.(3P<2>).4f | 2[4]* | 9/2  |   8 - 10  |    |             |              L5883  |
S II      |                217.0506   |                217.0519   |      1 |           |      |   114200.54     -    160258.03    | 3s2.3p2.(3P).3d  | 4D    | 3/2  | 3s2.3p2.(3P<1>).4f | 2[3]* | 5/2  |   4 - 6   |    |             |              L5883  |
S II      |                217.1155   |                217.1153   |      3 |           |      |   115285.61     -    161329.65    | 3s2.3p2.(3P).3d  | 2F    | 7/2  | 3s2.3p2.(3P<2>).4f | 2[4]* | 7/2  |   8 - 8   |    |             |              L5883  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                217.3004   |                217.3000   |      7 |           |      |   114279.33     -    160284.24    | 3s2.3p2.(3P).3d  | 4D    | 7/2  | 3s2.3p2.(3P<1>).4f | 2[3]* | 7/2  |   8 - 8   |    |             |              L5883  |
S III     |                           |                217.374+   |        | 4.53e+08  | D    |   167553.27     -    213542.54    | 3s2.3p.4p        | 1P    | 1    | 3s2.3p.4d          | 1P*   | 1    |   3 - 3   |    |     T6066c4 |                     |
S IX      |                           |                217.5+     |        | 5.00e+01  | C+   |  1845870        -   1891830       | 2s2.2p3.(2D*).3s | 3D*   | 3    | 2s2.2p3.(2P*).3s   | 3P*   | 2    |   7 - 5   | M1 |    T7370c84 |                     |
S II      |                217.6550   |                217.6539   |      1 |           |      |   128599.16     -    174529.27    | 3s2.3p2.(3P).4p  | 4D*   | 7/2  | 3s2.3p2.(3P).6d    | 4F    | 9/2  |   8 - 10  |    |             |              L5883  |
S III     |                217.7233   |                217.7241   |     10 | 2.20e+08  | B+   |   136843.78     -    182759.09    | 3s.3p3           | 1P*   | 1    | 3s2.3p.4p          | 1S    | 0    |   3 - 1   |    |    T7942c84 |             L11011  |
          |                           |                           |        |           |      |                                   |                  |       |      |                    |       |      |           |    |             |                     |
S II      |                217.7808   |                217.7798   |      4 |           |      |   114200.54     -    160104.11    | 3s2.3p2.(3P).3d  | 4D    | 3/2  | 3s2.3p2.(3P<0>).4f | 2[3]* | 5/2  |   4 - 6   |    |             |              L5883  |
S II      |                217.8069   |                217.8069   |      8 |           |      |   114231.04     -    160128.90    | 3s2.3p2.(3P).3d  | 4D    | 5/2  | 3s2.3p2.(3P<0>).4f | 2[3]* | 7/2  |   6 - 8   |    |             |              L5883  |
S II      |                218.0360   |                218.0363   |      4 |           |      |   114279.33     -    160128.90    | 3s2.3p2.(3P).3d  | 4D    | 7/2  | 3s2.3p2.(3P<0>).4f | 2[3]* | 7/2  |   8 - 8   |    |             |              L5883  |
S II      |                218.5932   |                218.5930   |      5 | 2.78e+06  | D    |    97890.74     -    143623.56    | 3s.3p4           | 2D    | 3/2  | 3s2.3p2.(1D).4p    | 2P*   | 3/2  |   4 - 4   |    |    T3186c85 |              L5883  |
S II      |                218.7264   |                218.7275   |     11 | 3.54e+07  | D+   |    97918.86     -    143623.56    | 3s.3p4           | 2D    | 5/2  | 3s2.3p2.(1D).4p    | 2P*   | 3/2  |   6 - 4   |    |    T3186c85 |              L5883  |
