[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
V (all spectra): 1310 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 12000
Query NIST Bibliographic Databases for
V (new window)
V Energy Levels
V Line Wavelengths and Classification
V Transition Probabilities
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |                  Ritz    |  Rel. |    Aki    | Acc. |          Ei           Ek          |             Lower level             |              Upper level               |  gi   gk  |Type|         TP  |          Line  |
          |               Wavelength |               Wavelength |  Int. |    s^-1   |      |        (cm-1)       (cm-1)        |-------------------------------------|----------------------------------------|           |    |        Ref. |          Ref.  |
          |                Air (nm)  |                Air (nm)  |  (?)  |           |      |                                   | Conf.                | Term  | J    | Conf.                  | Term   | J    |           |    |             |                |
V III     |                          |                239.9686  |       | 3.7e+07   | D    |    44646.96     -     86306.40    | 3d2.(3F).4s          | b 4F  | 9/2  | 3d2.(3F).4p            | z 4G*  | 9/2  |  10 - 10  |    |      T3396n |                |
V I       |                239.996   |                          |    70 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V IV      |                240.2855  |                240.28+   |     5 |           |      |   265271.6      -    306876.3     | 3p6.3d.4f            | 3D*   | 3    | 3p6.3d.(2D<5/2>).5g    | 2[9/2] | 4    |   7 - 9   |    |             |        L11926  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V III     |                240.418   |                240.4183  |   500 | 2.5e+08   | D    |    43942.49     -     85524.00    | 3d2.(3F).4s          | b 4F  | 3/2  | 3d2.(3F).4p            | z 4G*  | 5/2  |   4 - 6   |    |      T3396n |         L4746  |
V I       |                240.675   |                          |   120 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V III     |                          |                240.7170  |       | 6.4e+07   | D    |    44345.82     -     85875.74    | 3d2.(3F).4s          | b 4F  | 7/2  | 3d2.(3F).4p            | z 4G*  | 7/2  |   8 - 8   |    |      T3396n |                |
V I       |                240.790   |                          |   110 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V IV      |                241.3256  |                241.32+   |    20 |           |      |   264902.2      -    306327.7     | 3p6.3d.4f            | 1F*   | 3    | 3p6.3d.(2D<3/2>).5g    | 2[7/2] | 4    |   7 - 9   |    |             |        L11926  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V IV      |                241.3524  |                241.35+   |     5 |           |      |   264902.2      -    306323.1     | 3p6.3d.4f            | 1F*   | 3    | 3p6.3d.(2D<3/2>).5g    | 2[7/2] | 3    |   7 - 7   |    |             |        L11926  |
V III     |                          |                241.3911  |       | 6.2e+07   | D    |    44110.04     -     85524.00    | 3d2.(3F).4s          | b 4F  | 5/2  | 3d2.(3F).4p            | z 4G*  | 5/2  |   6 - 6   |    |      T3396n |                |
V I       |                241.533   |                          |   120 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V IV      |                241.6552  |                241.65+   |    30 | 1.8e+08   |      |   223033.0      -    264401.9     | 3p6.3d.4d            | 3F    | 3    | 3p6.3d.4f              | 3H*    | 4    |   7 - 9   |    |       T2757 |        L11926  |
V I       |                241.675   |                          |   120 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                242.012   |                          |   100 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                242.106   |                          |   100 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V IV      |                242.1317  |                242.13+   |    50 | 1.6e+08   | D    |   223304.6      -    264591.9     | 3p6.3d.4d            | 3F    | 4    | 3p6.3d.4f              | 3H*    | 5    |   9 - 11  |    |       T2757 |   L147,L11926  |
V I       |                242.198   |                          |   100 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                242.828   |                          |   110 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V IV      |                243.1885  |                243.19+   |    30 | 3.2e+08   | D    |   222794.6      -    263902.3     | 3p6.3d.4d            | 3F    | 2    | 3p6.3d.4f              | 3G*    | 3    |   5 - 7   |    |       T2757 |        L11926  |
V IV      |                243.2518  |                243.25+   |    10 | 3.2e+07   |      |   223304.6      -    264401.9     | 3p6.3d.4d            | 3F    | 4    | 3p6.3d.4f              | 3H*    | 4    |   9 - 9   |    |       T2757 |        L11926  |
V IV      |                243.3530  |                243.35+   |    50 | 1.6e+08   | D    |   223033.0      -    264113.1     | 3p6.3d.4d            | 3F    | 3    | 3p6.3d.4f              | 3F*    | 4    |   7 - 9   |    |       T2757 |   L147,L11926  |
V I       |                243.552   |                          |   110 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V IV      |                244.6017  |                244.61+   |    30 | 2.0e+08   | D    |   223033.0      -    263902.3     | 3p6.3d.4d            | 3F    | 3    | 3p6.3d.4f              | 3G*    | 3    |   7 - 7   |    |       T2757 |        L11926  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V IV      |                244.6802  |                244.68+   |    50 | 5.3e+08   | D    |   223304.6      -    264161.8     | 3p6.3d.4d            | 3F    | 4    | 3p6.3d.4f              | 3G*    | 5    |   9 - 11  |    |       T2757 |   L147,L11926  |
V IV      |                244.9404  |                244.94+   |    40 | 3.2e+08   | D    |   222794.6      -    263608.3     | 3p6.3d.4d            | 3F    | 2    | 3p6.3d.4f              | 3F*    | 3    |   5 - 7   |    |       T2757 |        L11926  |
V IV      |                244.9723  |                244.97+   |    20 | 2.0e+08   | D    |   223304.6      -    264113.1     | 3p6.3d.4d            | 3F    | 4    | 3p6.3d.4f              | 3F*    | 4    |   9 - 9   |    |       T2757 |        L11926  |
V IV      |                245.0329  |                245.03+   |    20 | 2.2e+08   | D    |   222794.6      -    263593.0     | 3p6.3d.4d            | 3F    | 2    | 3p6.3d.4f              | 3F*    | 2    |   5 - 5   |    |       T2757 |        L11926  |
V IV      |                245.0869  |                245.09+   |    50 | 2.4e+08   | D    |   223033.0      -    263822.4     | 3p6.3d.4d            | 3F    | 3    | 3p6.3d.4f              | 3G*    | 4    |   7 - 9   |    |       T2757 |   L147,L11926  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V IV      |                246.3796  |                246.38+   |    10 | 5.1e+07   | D    |   223033.0      -    263608.3     | 3p6.3d.4d            | 3F    | 3    | 3p6.3d.4f              | 3F*    | 3    |   7 - 7   |    |       T2757 |        L11926  |
V IV      |                246.4720  |                246.47+   |     2 |           |      |   223033.0      -    263593.0     | 3p6.3d.4d            | 3F    | 3    | 3p6.3d.4f              | 3F*    | 2    |   7 - 5   |    |             |        L11926  |
V IV      |                246.7287  |                246.73+   |    20 | 3.4e+07   | D    |   223304.6      -    263822.4     | 3p6.3d.4d            | 3F    | 4    | 3p6.3d.4f              | 3G*    | 4    |   9 - 9   |    |       T2757 |        L11926  |
V IV      |                247.8119  |                247.81+   |     1 |           |      |   217350.0      -    257690.8     | 3p6.3d.4d            | 3D    | 3    | 3p6.3d.5p              | 1F*    | 3    |   7 - 7   |    |             |        L11926  |
V IV      |                248.0739  |                248.08+   |    30 | 1.7e+08   | D    |   217990.7      -    258288.8     | 3p6.3d.4d            | 1P    | 1    | 3p6.3d.5p              | 1P*    | 1    |   3 - 3   |    |       T2757 |        L11926  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V IV      |                249.4351  |                249.44+   |    20 |           |      |   223033.0      -    263111.4     | 3p6.3d.4d            | 3F    | 3    | 3p6.3d.4f              | 1G*    | 4    |   7 - 9   |    |             |        L11926  |
V IV      |                249.7049  |                249.70+   |    10 |           |      |   217108.0      -    257143.2     | 3p6.3d.4d            | 3D    | 2    | 3p6.3d.5p              | 3P*    | 2    |   5 - 5   |    |             |        L11926  |
V I       |                250.161   |                          |   140 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                250.690   |                          |   150 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V IV      |                250.6969  |                250.70+   |    10 | 3.6e+07   |      |   216905.0      -    256781.8     | 3p6.3d.4d            | 3D    | 1    | 3p6.3d.5p              | 3P*    | 1    |   3 - 3   |    |       T2757 |        L11926  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V I       |                250.778   |                          |   240 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V IV      |                250.9606  |                250.96+   |     5 | 1.4e+08   |      |   216905.0      -    256739.9     | 3p6.3d.4d            | 3D    | 1    | 3p6.3d.5p              | 3P*    | 0    |   3 - 1   |    |       T2757 |        L11926  |
V IV      |                251.1377  |                251.14+   |     1 |           |      |   223304.6      -    263111.4     | 3p6.3d.4d            | 3F    | 4    | 3p6.3d.4f              | 1G*    | 4    |   9 - 9   |    |             |        L11926  |
V I       |                251.165   |                          |   180 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                251.195   |                          |   180 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V IV      |                251.2242  |                251.22+   |       | 1.2e+08   |      |   217350.0      -    257143.2     | 3p6.3d.4d            | 3D    | 3    | 3p6.3d.5p              | 3P*    | 2    |   7 - 5   |    |       T2757 |        L11926  |
V III     |                251.614   |                251.6135  |   500 | 3.7e+08   | D    |    63303.12     -    103034.65    | 3d2.(1G).4s          | b 2G  | 9/2  | 3d2.(1G).4p            | y 2G*  | 9/2  |  10 - 10  |    |      T3396n |         L4746  |
V I       |                251.714   |                          |   180 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V I       |                251.962   |                          |   240 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V IV      |                251.9803  |                251.98+   |    20 | 1.1e+08   |      |   217108.0      -    256781.8     | 3p6.3d.4d            | 3D    | 2    | 3p6.3d.5p              | 3P*    | 1    |   5 - 3   |    |       T2757 |        L11926  |
          |                          |                          |       |           |      |                                   |                      |       |      |                        |        |      |           |    |             |                |
V III     |                252.116   |                252.1158  |   250 | 1.1e+08   | D    |    49805.29     -     89457.67    | 3d2.(3F).4s          | b 2F  | 7/2  | 3d2.(3F).4p            | 2D*    | 5/2  |   8 - 6   |    |      T3396n |         L4746  |
V III     |                252.155   |                252.1549  |   250 | 3.5e+08   | D    |    63315.05     -    102961.28    | 3d2.(1G).4s          | b 2G  | 7/2  | 3d2.(1G).4p            | y 2G*  | 7/2  |   8 - 8   |    |      T3396n |         L4746  |
V I       |                252.622   |                          |   410 |           |      |                                   |                      |       |      |                        |        |      |           |    |             |         L3475  |
V II      |                252.790   |                252.7918  |   210 | 6.1e+07   | D    |    12706.25     -     52252.60    | 3d4                  | a 3H  | 6    | 3d3.(2H).4p            | y 3H*  | 6    |  13 - 13  |    |      T4961n |         L3475  |
V II      |                252.847   |                252.8473  |   120 | 5.2e+07   | D    |    12545.14     -     52082.82    | 3d4                  | a 3H  | 4    | 3d3.(2H).4p            | y 3H*  | 4    |   9 - 9   |    |      T4961n |         L3475  |
