[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Be (all spectra): 743 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 3]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 2360
Query NIST Bibliographic Databases for
Be (new window)
Be Energy Levels
Be Line Wavelengths and Classification
Be Transition Probabilities
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                     Observed  |                         Ritz    |  Rel. |     Aki    | Acc. |            Ei           Ek              |             Lower level             |            Upper level            |  gi   gk  |Type|      TP  |    Line  |
          |                    Wavelength |                      Wavelength |  Int. |     s^-1   |      |          (cm-1)       (cm-1)            |-------------------------------------|-----------------------------------|           |    |     Ref. |    Ref.  |
          |                     Air (nm)  |                       Air (nm)  |  (?)  |            |      |                                         | Conf.                  | Term | J   | Conf.               | Term | J    |           |    |          |          |
Be II     |                  259.92       |                    259.92       |   11* |            |      | 1079485.0+x       -  1117947+x?         | 1s.2p.3d               | 4D*  | 7/2 | 1s.2p.6f            | 4F   | 7/2  |   8 - 8   |    |          |  L12158  |
Be II     |                  259.92       |                    259.92       |   11* |            |      | 1079485.0+x       -  1117947+x?         | 1s.2p.3d               | 4D*  | 1/2 | 1s.2p.6f            | 4F   | 3/2  |   2 - 4   |    |          |  L12158  |
Be II     |                  259.92       |                    259.92       |   11* |            |      | 1079485.0+x       -  1117947+x?         | 1s.2p.3d               | 4D*  | 3/2 | 1s.2p.6f            | 4F   | 3/2  |   4 - 4   |    |          |  L12158  |
Be II     |                  259.92       |                    259.92       |   11* |            |      | 1079485.0+x       -  1117947+x?         | 1s.2p.3d               | 4D*  | 3/2 | 1s.2p.6f            | 4F   | 5/2  |   4 - 6   |    |          |  L12158  |
Be II     |                  261.7985     |                    261.7994     |  110* | 2.65e+07   | A    |   96495.360       -   134681.15         | 1s2.3p                 | 2P*  | 1/2 | 1s2.6d              | 2D   | 3/2  |   2 - 4   |    |  T5118LS |  L12158  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be II     |                  261.8133     |                    261.8126     |  310* | 5.30e+06   | A    |   96497.288       -   134681.15         | 1s2.3p                 | 2P*  | 3/2 | 1s2.6d              | 2D   | 3/2  |   4 - 4   |    |  T5118LS |  L12158  |
Be II     |                  261.8133     |                    261.8126     |  310* | 3.18e+07   | A    |   96497.288       -   134681.15         | 1s2.3p                 | 2P*  | 3/2 | 1s2.6d              | 2D   | 5/2  |   4 - 6   |    |  T5118LS |  L12158  |
Be I      |                  265.0454     |                    265.0454     |    12 | 1.06e+08   | A    |   21978.925       -    59697.08         | 1s2.2s.2p              | 3P*  | 1   | 1s2.2p2             | 3P   | 2    |   3 - 5   |    | T7096c74 |   L4743  |
Be I      |                  265.0550     |                    265.0550     |    11 | 1.41e+08   | A    |   21978.28        -    59695.07         | 1s2.2s.2p              | 3P*  | 0   | 1s2.2p2             | 3P   | 1    |   1 - 3   |    | T7096c74 |   L4743  |
Be I      |                  265.0613     |                    265.0595     |    12 | 1.06e+08   | A    |   21978.925       -    59695.07         | 1s2.2s.2p              | 3P*  | 1   | 1s2.2p2             | 3P   | 1    |   3 - 3   |    | T7096c74 |   L7412  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be I      |                  265.0619     |                    265.0619     |    15 | 3.17e+08   | A    |   21981.27        -    59697.08         | 1s2.2s.2p              | 3P*  | 2   | 1s2.2p2             | 3P   | 2    |   5 - 5   |    | T7096c74 |   L4743  |
Be I      |                  265.0694     |                    265.0695     |    11 | 4.23e+08   | A    |   21978.925       -    59693.65         | 1s2.2s.2p              | 3P*  | 1   | 1s2.2p2             | 3P   | 0    |   3 - 1   |    | T7096c74 |   L4743  |
Be I      |                  265.0760     |                    265.0760     |    13 | 1.76e+08   | A    |   21981.27        -    59695.07         | 1s2.2s.2p              | 3P*  | 2   | 1s2.2p2             | 3P   | 1    |   5 - 3   |    | T7096c74 |   L4743  |
Be II     |                  269.7455     |                    269.7448     |   110 | 7.37e+06   | A    |   96495.360       -   133556.44         | 1s2.3p                 | 2P*  | 1/2 | 1s2.6s              | 2S   | 1/2  |   2 - 2   |    |  T5118LS |  L12158  |
Be II     |                  269.7585     |                    269.7588     |   310 | 1.47e+07   | A    |   96497.288       -   133556.44         | 1s2.3p                 | 2P*  | 3/2 | 1s2.6s              | 2S   | 1/2  |   4 - 2   |    |  T5118LS |  L12158  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be II     |                  272.8877     |                    272.8850     |  310* | 3.22e+07   | AA   |   98054.57        -   134689.20         | 1s2.3d                 | 2D   | 3/2 | 1s2.6f              | 2F*  | 5/2  |   4 - 6   |    |  T7409LS |  L12158  |
Be II     |                  272.8877     |                    272.8887     |  310* | 3.46e+07   | AA   |   98055.10        -   134689.23         | 1s2.3d                 | 2D   | 5/2 | 1s2.6f              | 2F*  | 7/2  |   6 - 8   |    |  T7409LS |  L12158  |
Be II     |                  272.8877     |                    272.8889     |  310* | 2.31e+06   | AA   |   98055.10        -   134689.20         | 1s2.3d                 | 2D   | 5/2 | 1s2.6f              | 2F*  | 5/2  |   6 - 6   |    |  T7409LS |  L12158  |
Be I      |                  273.8050     |                    273.8049     |     9 |            |      |   56882.43        -    93393.98         | 1s2.2p2                | 1D   | 2   | 1s2.2p.3d           | 1D*  | 2    |   5 - 5   |    |          |   L4743  |
Be II     |                  276.42       |                    276.49       |    3* |            |      | 1049908.3+x       -  1086065+x          | 1s.2s.3d               | 4D   | 1/2 | 1s.2s.5f            | 4F*  | 3/2  |   2 - 4   |    |          |  L12158  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be II     |                  276.42       |                    276.49       |    3* |            |      | 1049908.3+x       -  1086065+x          | 1s.2s.3d               | 4D   | 3/2 | 1s.2s.5f            | 4F*  | 3/2  |   4 - 4   |    |          |  L12158  |
Be II     |                  276.42       |                    276.49       |    3* |            |      | 1049908.3+x       -  1086065+x          | 1s.2s.3d               | 4D   | 3/2 | 1s.2s.5f            | 4F*  | 5/2  |   4 - 6   |    |          |  L12158  |
Be II     |                  276.42       |                    276.49       |    3* |            |      | 1049908.3+x       -  1086065+x          | 1s.2s.3d               | 4D   | 5/2 | 1s.2s.5f            | 4F*  | 3/2  |   6 - 4   |    |          |  L12158  |
Be II     |                  276.42       |                    276.49       |    3* |            |      | 1049908.3+x       -  1086065+x          | 1s.2s.3d               | 4D   | 5/2 | 1s.2s.5f            | 4F*  | 5/2  |   6 - 6   |    |          |  L12158  |
Be II     |                  276.42       |                    276.49       |    3* |            |      | 1049908.3+x       -  1086065+x          | 1s.2s.3d               | 4D   | 5/2 | 1s.2s.5f            | 4F*  | 7/2  |   6 - 8   |    |          |  L12158  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be II     |                  276.42       |                    276.49       |    3* |            |      | 1049908.3+x       -  1086065+x          | 1s.2s.3d               | 4D   | 7/2 | 1s.2s.5f            | 4F*  | 5/2  |   8 - 6   |    |          |  L12158  |
Be II     |                  276.42       |                    276.49       |    3* |            |      | 1049908.3+x       -  1086065+x          | 1s.2s.3d               | 4D   | 7/2 | 1s.2s.5f            | 4F*  | 7/2  |   8 - 8   |    |          |  L12158  |
Be II     |                  276.42       |                    276.49       |    3* |            |      | 1049908.3+x       -  1086065+x          | 1s.2s.3d               | 4D   | 7/2 | 1s.2s.5f            | 4F*  | 9/2  |   8 - 10  |    |          |  L12158  |
Be II     |                  277.5        |                    277.50       |    1* |            |      | 1064092.3+x       -  1100118+x?         | 1s.2p.3s               | 4P*  | 5/2 | 1s.2p.4p            | 4P   | 5/2  |   6 - 6   |    |          |  L12158  |
Be II     |                  277.5        |                    277.50       |    1* |            |      | 1064092.3+x       -  1100118+x?         | 1s.2p.3s               | 4P*  | 1/2 | 1s.2p.4p            | 4P   | 1/2  |   2 - 2   |    |          |  L12158  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be II     |                  277.5        |                    277.50       |    1* |            |      | 1064092.3+x       -  1100118+x?         | 1s.2p.3s               | 4P*  | 1/2 | 1s.2p.4p            | 4P   | 3/2  |   2 - 4   |    |          |  L12158  |
Be II     |                  277.5        |                    277.50       |    1* |            |      | 1064092.3+x       -  1100118+x?         | 1s.2p.3s               | 4P*  | 3/2 | 1s.2p.4p            | 4P   | 1/2  |   4 - 2   |    |          |  L12158  |
Be II     |                  277.5        |                    277.50       |    1* |            |      | 1064092.3+x       -  1100118+x?         | 1s.2p.3s               | 4P*  | 3/2 | 1s.2p.4p            | 4P   | 3/2  |   4 - 4   |    |          |  L12158  |
Be II     |                  277.5        |                    277.50       |    1* |            |      | 1064092.3+x       -  1100118+x?         | 1s.2p.3s               | 4P*  | 3/2 | 1s.2p.4p            | 4P   | 5/2  |   4 - 6   |    |          |  L12158  |
Be II     |                  277.5        |                    277.50       |    1* |            |      | 1064092.3+x       -  1100118+x?         | 1s.2p.3s               | 4P*  | 5/2 | 1s.2p.4p            | 4P   | 3/2  |   6 - 4   |    |          |  L12158  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be III    |                               |                    278.3        |       | 2.9351e+07 | AAA  | 1178005.          -  1213931.           | 1s.4s                  | 1S   | 0   | 1s.6p               | 1P*  | 1    |   1 - 3   |    | T8636c73 |          |
Be II     |                  282.88       |                    282.87       |    1* |            |      |  957768a          -   993109            | 1s.(2S).2s.2p.(3P*)    | 2P*  | 1/2 | 1s.2p2              | 2P   | 1/2  |   2 - 2   |    |          |  L12158  |
Be II     |                  282.88       |                    282.87       |    1* |            |      |  957768a          -   993109            | 1s.(2S).2s.2p.(3P*)    | 2P*  | 1/2 | 1s.2p2              | 2P   | 3/2  |   2 - 4   |    |          |  L12158  |
Be II     |                  282.88       |                    282.87       |    1* |            |      |  957768a          -   993109            | 1s.(2S).2s.2p.(3P*)    | 2P*  | 3/2 | 1s.2p2              | 2P   | 1/2  |   4 - 2   |    |          |  L12158  |
Be II     |                  282.88       |                    282.87       |    1* |            |      |  957768a          -   993109            | 1s.(2S).2s.2p.(3P*)    | 2P*  | 3/2 | 1s.2p2              | 2P   | 3/2  |   4 - 4   |    |          |  L12158  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be II     |                  284.53       |                    284.53       |    3* |            |      | 1077320           -  1112455            | 1s.2p.(3P*).3d         | 2D*  | 5/2 | 1s.2p.(3P*).5f      | 2F   | 7/2  |   6 - 8   |    |          |  L12158  |
Be II     |                  284.53       |                    284.53       |    3* |            |      | 1077320           -  1112455            | 1s.2p.(3P*).3d         | 2D*  | 3/2 | 1s.2p.(3P*).5f      | 2F   | 5/2  |   4 - 6   |    |          |  L12158  |
Be II     |                  284.53       |                    284.53       |    3* |            |      | 1077320           -  1112455            | 1s.2p.(3P*).3d         | 2D*  | 5/2 | 1s.2p.(3P*).5f      | 2F   | 5/2  |   6 - 6   |    |          |  L12158  |
Be II     |                  289.5        |                    289.52       |     * |            |      | 1064092.3+x       -  1098622+x?         | 1s.2p.3s               | 4P*  | 1/2 | 1s.2p.4p            | 4D   | 1/2  |   2 - 2   |    |          |  L12158  |
Be II     |                  289.5        |                    289.52       |     * |            |      | 1064092.3+x       -  1098622+x?         | 1s.2p.3s               | 4P*  | 1/2 | 1s.2p.4p            | 4D   | 3/2  |   2 - 4   |    |          |  L12158  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be II     |                  289.5        |                    289.52       |     * |            |      | 1064092.3+x       -  1098622+x?         | 1s.2p.3s               | 4P*  | 3/2 | 1s.2p.4p            | 4D   | 1/2  |   4 - 2   |    |          |  L12158  |
Be II     |                  289.5        |                    289.52       |     * |            |      | 1064092.3+x       -  1098622+x?         | 1s.2p.3s               | 4P*  | 3/2 | 1s.2p.4p            | 4D   | 3/2  |   4 - 4   |    |          |  L12158  |
Be II     |                  289.5        |                    289.52       |     * |            |      | 1064092.3+x       -  1098622+x?         | 1s.2p.3s               | 4P*  | 3/2 | 1s.2p.4p            | 4D   | 5/2  |   4 - 6   |    |          |  L12158  |
Be II     |                  289.5        |                    289.52       |     * |            |      | 1064092.3+x       -  1098622+x?         | 1s.2p.3s               | 4P*  | 5/2 | 1s.2p.4p            | 4D   | 3/2  |   6 - 4   |    |          |  L12158  |
Be II     |                  289.5        |                    289.52       |     * |            |      | 1064092.3+x       -  1098622+x?         | 1s.2p.3s               | 4P*  | 5/2 | 1s.2p.4p            | 4D   | 5/2  |   6 - 6   |    |          |  L12158  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be II     |                  289.5        |                    289.52       |     * |            |      | 1064092.3+x       -  1098622+x?         | 1s.2p.3s               | 4P*  | 5/2 | 1s.2p.4p            | 4D   | 7/2  |   6 - 8   |    |          |  L12158  |
Be I      |                  289.8127     |                    289.8128     |     5 |            |      |   59693.65        -    94188.57         | 1s2.2p2                | 3P   | 0   | 1s2.2p.3d           | 3D*  | 1    |   1 - 3   |    |          |   L4743  |
Be I      |                  289.8188     |                    289.8190     |     3 |            |      |   59695.07        -    94189.26         | 1s2.2p2                | 3P   | 1   | 1s2.2p.3d           | 3D*  | 2    |   3 - 5   |    |          |   L4743  |
Be I      |                  289.8254     |                    289.8248     |   7,* |            |      |   59695.07        -    94188.57         | 1s2.2p2                | 3P   | 1   | 1s2.2p.3d           | 3D*  | 1    |   3 - 3   |    |          |   L4743  |
Be I      |                  289.8254     |                    289.8267     |   7,* |            |      |   59697.08        -    94190.35         | 1s2.2p2                | 3P   | 2   | 1s2.2p.3d           | 3D*  | 3    |   5 - 7   |    |          |   L4743  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be I      |                               |                    289.8358     |     m |            |      |   59697.08        -    94189.26         | 1s2.2p2                | 3P   | 2   | 1s2.2p.3d           | 3D*  | 2    |   5 - 5   |    |          |   L4743  |
Be III    |                               |                    290.3        |       | 6.7360e+06 | AAA  | 1179495.          -  1213931.           | 1s.4d                  | 1D   | 2   | 1s.6p               | 1P*  | 1    |   5 - 3   |    | T8636c73 |          |
Be III    |                               |                    290.9        |       | 8.7867e+07 | AAA  | 1179451.          -  1213815.           | 1s.4d                  | 3D   | 1   | 1s.6f               | 3F*  | 2    |   3 - 5   |    | T8636c73 |          |
Be III    |                               |                    290.9        |       | 9.2064e+06 | AAA  | 1179451.          -  1213815.           | 1s.4d                  | 3D   | 3   | 1s.6f               | 3F*  | 3    |   7 - 7   |    | T8636c73 |          |
Be III    |                               |                    290.9        |       | 1.6264e+07 | AAA  | 1179451.          -  1213815.           | 1s.4d                  | 3D   | 2   | 1s.6f               | 3F*  | 2    |   5 - 5   |    | T8636c73 |          |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be III    |                               |                    290.9        |       | 4.6491e+05 | AAA  | 1179451.          -  1213815.           | 1s.4d                  | 3D   | 3   | 1s.6f               | 3F*  | 2    |   7 - 5   |    | T8636c73 |          |
Be III    |                               |                    290.9        |       | 2.4164e+06 | AAA  | 1179451.          -  1213813.           | 1s.4d                  | 3D   | 3   | 1s.6f               | 1F*  | 3    |   7 - 7   |    | T8636c73 |          |
Be III    |                               |                    290.9        |       | 1.7567e+07 | AAA  | 1179451.          -  1213813.           | 1s.4d                  | 3D   | 2   | 1s.6f               | 1F*  | 3    |   5 - 7   |    | T8636c73 |          |
Be III    |                               |                    290.9        |       | 1.0460e+08 | AAA  | 1179451.          -  1213815.           | 1s.4d                  | 3D   | 3   | 1s.6f               | 3F*  | 4    |   7 - 9   |    | T8636c73 |          |
Be III    |                               |                    290.9        |       | 7.5420e+07 | AAA  | 1179451.          -  1213815.           | 1s.4d                  | 3D   | 2   | 1s.6f               | 3F*  | 3    |   5 - 7   |    | T8636c73 |          |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be III    |                               |                    291.3        |       | 8.4430e+07 | AAA  | 1179495.          -  1213813.           | 1s.4d                  | 1D   | 2   | 1s.6f               | 1F*  | 3    |   5 - 7   |    | T8636c73 |          |
Be III    |                               |                    291.3        |       | 1.9936e+07 | AAA  | 1179495.          -  1213815.           | 1s.4d                  | 1D   | 2   | 1s.6f               | 3F*  | 3    |   5 - 7   |    | T8636c73 |          |
Be III    |                               |                    291.3        |       | 8.1456e+03 | AAA  | 1179495.          -  1213815.           | 1s.4d                  | 1D   | 2   | 1s.6f               | 3F*  | 2    |   5 - 5   |    | T8636c73 |          |
Be III    |                               |                    293.2        |       | 2.176e+02  | AA   | 1179830.          -  1213931.           | 1s.4p                  | 1P*  | 1   | 1s.6p               | 1P*  | 1    |   3 - 3   | E2 |    T7378 |          |
Be I      |                  298.6062     |                    298.6061     |    11 |            |      |   52080.94        -    85560.11         | 1s2.2s.3s              | 3S   | 1   | 1s2.2p.3s           | 3P*  | 2    |   3 - 5   |    |          |   L4743  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be I      |                  298.6418     |                    298.6418     |    10 |            |      |   52080.94        -    85556.11         | 1s2.2s.3s              | 3S   | 1   | 1s2.2p.3s           | 3P*  | 1    |   3 - 3   |    |          |   L4743  |
Be I      |                  298.662      |                    298.6597     |     7 |            |      |   52080.94        -    85554.1          | 1s2.2s.3s              | 3S   | 1   | 1s2.2p.3s           | 3P*  | 0    |   3 - 1   |    |          |   L7412  |
Be I      |                  301.9333     |                    301.9333     |    12 |            |      |   58907.83        -    92018.08         | 1s2.2s.3p              | 3P*  | 2   | 1s2.2p.3p           | 3P   | 2    |   5 - 5   |    |          |   L4743  |
Be I      |                  301.9492     |                    301.9491     |     9 |            |      |   58907.45        -    92015.97         | 1s2.2s.3p              | 3P*  | 0   | 1s2.2p.3p           | 3P   | 1    |   1 - 3   |    |          |   L4743  |
Be I      |                  301.9526     |                    301.9526     |     9 |            |      |   58907.83        -    92015.97         | 1s2.2s.3p              | 3P*  | 2   | 1s2.2p.3p           | 3P   | 1    |   5 - 3   |    |          |   L4743  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be I      |                  301.9599     |                    301.9599     |     7 |            |      |   58907.45        -    92014.79         | 1s2.2s.3p              | 3P*  | 0   | 1s2.2p.3p           | 3P   | 0    |   1 - 1   |    |          |   L4743  |
Be II     |                  303.1        |                    303.04       |     * |            |      | 1079485.0+x       -  1112474+x          | 1s.2p.3d               | 4D*  | 7/2 | 1s.2p.5f            | 4F   | 9/2  |   8 - 10  |    |          |  L12158  |
Be II     |                  303.1        |                    303.04       |     * |            |      | 1079485.0+x       -  1112474+x          | 1s.2p.3d               | 4D*  | 1/2 | 1s.2p.5f            | 4F   | 3/2  |   2 - 4   |    |          |  L12158  |
Be II     |                  303.1        |                    303.04       |     * |            |      | 1079485.0+x       -  1112474+x          | 1s.2p.3d               | 4D*  | 3/2 | 1s.2p.5f            | 4F   | 3/2  |   4 - 4   |    |          |  L12158  |
Be II     |                  303.1        |                    303.04       |     * |            |      | 1079485.0+x       -  1112474+x          | 1s.2p.3d               | 4D*  | 3/2 | 1s.2p.5f            | 4F   | 5/2  |   4 - 6   |    |          |  L12158  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be II     |                  303.1        |                    303.04       |     * |            |      | 1079485.0+x       -  1112474+x          | 1s.2p.3d               | 4D*  | 5/2 | 1s.2p.5f            | 4F   | 3/2  |   6 - 4   |    |          |  L12158  |
Be II     |                  303.1        |                    303.04       |     * |            |      | 1079485.0+x       -  1112474+x          | 1s.2p.3d               | 4D*  | 5/2 | 1s.2p.5f            | 4F   | 5/2  |   6 - 6   |    |          |  L12158  |
Be II     |                  303.1        |                    303.04       |     * |            |      | 1079485.0+x       -  1112474+x          | 1s.2p.3d               | 4D*  | 5/2 | 1s.2p.5f            | 4F   | 7/2  |   6 - 8   |    |          |  L12158  |
Be II     |                  303.1        |                    303.04       |     * |            |      | 1079485.0+x       -  1112474+x          | 1s.2p.3d               | 4D*  | 7/2 | 1s.2p.5f            | 4F   | 5/2  |   8 - 6   |    |          |  L12158  |
Be II     |                  303.1        |                    303.04       |     * |            |      | 1079485.0+x       -  1112474+x          | 1s.2p.3d               | 4D*  | 7/2 | 1s.2p.5f            | 4F   | 7/2  |   8 - 8   |    |          |  L12158  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be II     |                  304.6524     |                    304.6522     |   210 | 4.65e+07   | A    |   96495.360       -   129310.13         | 1s2.3p                 | 2P*  | 1/2 | 1s2.5d              | 2D   | 3/2  |   2 - 4   |    |  T5118LS |  L12158  |
Be II     |                  304.6691     |                    304.6690     |   410 | 5.60e+07   | A    |   96497.288       -   129310.25         | 1s2.3p                 | 2P*  | 3/2 | 1s2.5d              | 2D   | 5/2  |   4 - 6   |    |  T5118LS |  L12158  |
Be II     |                               |                    304.6701     |       | 9.32e+06   | A    |   96497.288       -   129310.13         | 1s2.3p                 | 2P*  | 3/2 | 1s2.5d              | 2D   | 3/2  |   4 - 4   |    |  T5118LS |          |
Be I      |                  308.9826     |                    308.9826     |    3* |            |      |   66811.88        -    99166.77         | 1s2.2s.4p              | 3P*  | 1   | 1s2.2p.4p           | 3P   | 2    |   3 - 5   |    |          |   L2771  |
Be I      |                  308.9826     |                    308.9826     |    3* |            |      |   66811.88        -    99166.77         | 1s2.2s.4p              | 3P*  | 2   | 1s2.2p.4p           | 3P   | 2    |   5 - 5   |    |          |   L2771  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be I      |                  309.0023     |                    309.0023     |    5* |            |      |   66811.88        -    99164.71         | 1s2.2s.4p              | 3P*  | 2   | 1s2.2p.4p           | 3P   | 1    |   5 - 3   |    |          |   L2771  |
Be I      |                  309.0023     |                    309.0023     |    5* |            |      |   66811.88        -    99164.71         | 1s2.2s.4p              | 3P*  | 0   | 1s2.2p.4p           | 3P   | 1    |   1 - 3   |    |          |   L2771  |
Be I      |                  309.0023     |                    309.0023     |    5* |            |      |   66811.88        -    99164.71         | 1s2.2s.4p              | 3P*  | 1   | 1s2.2p.4p           | 3P   | 1    |   3 - 3   |    |          |   L2771  |
Be I      |                  309.0130     |                    309.0130     |    5* |            |      |   66811.88        -    99163.59         | 1s2.2s.4p              | 3P*  | 1   | 1s2.2p.4p           | 3P   | 0    |   3 - 1   |    |          |   L2771  |
Be I      |                  311.0814     |                    311.0812     |    5* |            |      |   62053.72        -    94190.35         | 1s2.2s.3d              | 3D   | 2   | 1s2.2p.3d           | 3D*  | 3    |   5 - 7   |    |          |   L4743  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be I      |                  311.0814     |                    311.0812     |    5* |            |      |   62053.72        -    94190.35         | 1s2.2s.3d              | 3D   | 3   | 1s2.2p.3d           | 3D*  | 3    |   7 - 7   |    |          |   L4743  |
Be I      |                  311.0918     |                    311.0917     |    5* |            |      |   62053.72        -    94189.26         | 1s2.2s.3d              | 3D   | 1   | 1s2.2p.3d           | 3D*  | 2    |   3 - 5   |    |          |   L4743  |
Be I      |                  311.0918     |                    311.0917     |    5* |            |      |   62053.72        -    94189.26         | 1s2.2s.3d              | 3D   | 2   | 1s2.2p.3d           | 3D*  | 2    |   5 - 5   |    |          |   L4743  |
Be I      |                  311.0918     |                    311.0917     |    5* |            |      |   62053.72        -    94189.26         | 1s2.2s.3d              | 3D   | 3   | 1s2.2p.3d           | 3D*  | 2    |   7 - 5   |    |          |   L4743  |
Be I      |                  311.0986     |                    311.0984     |    7* |            |      |   62053.72        -    94188.57         | 1s2.2s.3d              | 3D   | 1   | 1s2.2p.3d           | 3D*  | 1    |   3 - 3   |    |          |   L4743  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be I      |                  311.0986     |                    311.0984     |    7* |            |      |   62053.72        -    94188.57         | 1s2.2s.3d              | 3D   | 2   | 1s2.2p.3d           | 3D*  | 1    |   5 - 3   |    |          |   L4743  |
Be I      |                  311.1068     |                    311.1068     |  2bl* |            |      |  [70065.40]       -   102199.38         | 1s2.2s.5p              | 3P*  | 1   | 1s2.2p.5p           | 3P   | 2    |   3 - 5   |    |          |   L2771  |
Be I      |                  311.1068     |                    311.1068     |  2bl* |            |      |  [70065.40]       -   102199.38         | 1s2.2s.5p              | 3P*  | 2   | 1s2.2p.5p           | 3P   | 2    |   5 - 5   |    |          |   L2771  |
Be I      |                  311.1235     |                    311.1235     |  2bl* |            |      |  [70065.40]       -   102197.66         | 1s2.2s.5p              | 3P*  | 0   | 1s2.2p.5p           | 3P   | 1    |   1 - 3   |    |          |   L2771  |
Be I      |                  311.1235     |                    311.1235     |  2bl* |            |      |  [70065.40]       -   102197.66         | 1s2.2s.5p              | 3P*  | 1   | 1s2.2p.5p           | 3P   | 1    |   3 - 3   |    |          |   L2771  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be I      |                  311.1235     |                    311.1235     |  2bl* |            |      |  [70065.40]       -   102197.66         | 1s2.2s.5p              | 3P*  | 2   | 1s2.2p.5p           | 3P   | 1    |   5 - 3   |    |          |   L2771  |
Be I      |                  311.1420     |                    311.1420     |    3* |            |      |  [70065.40]       -   102195.75         | 1s2.2s.5p              | 3P*  | 1   | 1s2.2p.5p           | 3P   | 0    |   3 - 1   |    |          |   L2771  |
Be I      |                  311.9850     |                    311.9850     |    2* |            |      |   67941.66        -    99985.19         | 1s2.2s.4d              | 3D   | 2   | 1s2.2p.4d           | 3D*  | 3    |   5 - 7   |    |          |   L2771  |
Be I      |                  311.9850     |                    311.9850     |    2* |            |      |   67941.66        -    99985.19         | 1s2.2s.4d              | 3D   | 3   | 1s2.2p.4d           | 3D*  | 3    |   7 - 7   |    |          |   L2771  |
Be I      |                  311.9968     |                    311.9968     |  2bl* |            |      |   67941.66        -    99983.98         | 1s2.2s.4d              | 3D   | 1   | 1s2.2p.4d           | 3D*  | 2    |   3 - 5   |    |          |   L2771  |
          |                               |                                 |       |            |      |                                         |                        |      |     |                     |      |      |           |    |          |          |
Be I      |                  311.9968     |                    311.9968     |  2bl* |            |      |   67941.66        -    99983.98         | 1s2.2s.4d              | 3D   | 2   | 1s2.2p.4d           | 3D*  | 2    |   5 - 5   |    |          |   L2771  |
Be I      |                  311.9968     |                    311.9968     |  2bl* |            |      |   67941.66        -    99983.98         | 1s2.2s.4d              | 3D   | 3   | 1s2.2p.4d           | 3D*  | 2    |   7 - 5   |    |          |   L2771  |
Be I      |                  312.0020     |                    312.0020     |    3* |            |      |   67941.66        -    99983.45         | 1s2.2s.4d              | 3D   | 2   | 1s2.2p.4d           | 3D*  | 1    |   5 - 3   |    |          |   L2771  |
Be I      |                  312.0020     |                    312.0020     |    3* |            |      |   67941.66        -    99983.45         | 1s2.2s.4d              | 3D   | 1   | 1s2.2p.4d           | 3D*  | 1    |   3 - 3   |    |          |   L2771  |
