[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Ti (all spectra): 4528 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 21000
Query NIST Bibliographic Databases for
Ti (new window)
Ti Energy Levels
Ti Line Wavelengths and Classification
Ti Transition Probabilities
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                    Observed  |                      Ritz    |   Rel. |    Aki    | Acc. |            Ei           Ek            |                Lower level                |                Upper level                |  gi   gk  |   Type|          TP  |           Line  |
          |                   Wavelength |                   Wavelength |   Int. |    s^-1   |      |          (cm-1)       (cm-1)          |-------------------------------------------|-------------------------------------------|           |       |         Ref. |           Ref.  |
          |                    Air (nm)  |                    Air (nm)  |   (?)  |           |      |                                       | Conf.                 | Term       | J    | Conf.                 | Term       | J    |           |       |              |                 |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  211.00597   |                  211.005961  |      8 |           |      |    24961.1910     -     72338.2060    | 3d.4s2                | c 2D       | 3/2  | 3d2.(3F).5p           | 4D*        | 3/2  |   4 - 4   |       |              |            u37  |
Ti I      |                  211.38076   |                  211.38084   |     00 |           |      |      170.1328     -     47463.135     | 3d2.4s2               | a 3F       | 3    | 3d3.(2F).4p           | p 3F*      | 4    |   7 - 9   |       |              |         L10989  |
Ti II     |                  211.534147  |                  211.534148  |     25 |           |      |    25192.9650     -     72451.6968    | 3d.4s2                | c 2D       | 5/2  | 3d2.(3F).5p           | 4D*        | 5/2  |   6 - 6   |       |              |            u37  |
Ti II     |                  211.614     |                  211.613359  |     0: |           |      |      225.7039     -     47466.7479    | 3d2.(3F).4s           | a 4F       | 7/2  | 3d2.(1G).4p           | x 2F*      | 7/2  |   8 - 8   |       |              |          L5432  |
Ti XIV    |                              |                  211.707     |        | 9.1e-02   | D    |        0          -     47219         | 2s2.2p5               | 2P*        | 3/2  | 2s2.2p5               | 2P*        | 1/2  |   4 - 2   | E2    |        T3941 |                 |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti XIV    |                  211.715     |                  211.7+      |        | 1.89e+03  | B    |        0          -     47219         | 2s2.2p5               | 2P*        | 3/2  | 2s2.2p5               | 2P*        | 1/2  |   4 - 2   | M1    |        T3941 |         L11926  |
Ti I      |                  211.85342   |                  211.85348   |      5 |           |      |        0.000      -     47187.507     | 3d2.4s2               | a 3F       | 2    | 3d3.(2F).4p           | p 3F*      | 2    |   5 - 5   |       |              |         L10989  |
Ti II     |                  212.04340   |                  212.043426  |      4 |           |      |    25192.9650     -     72338.2060    | 3d.4s2                | c 2D       | 5/2  | 3d2.(3F).5p           | 4D*        | 3/2  |   6 - 4   |       |              |            u37  |
Ti I      |                  212.19432   |                  212.19416   |      6 |           |      |      170.1328     -     47281.887     | 3d2.4s2               | a 3F       | 3    | 3d3.(2F).4p           | p 3F*      | 3    |   7 - 7   |       |              |         L10989  |
Ti I      |                  212.35489   |                  212.35417   |     10 |           |      |      386.874      -     47463.135     | 3d2.4s2               | a 3F       | 4    | 3d3.(2F).4p           | p 3F*      | 4    |   9 - 9   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  212.368     |                  212.367516  |     0: |           |      |      393.4459     -     47466.7479    | 3d2.(3F).4s           | a 4F       | 9/2  | 3d2.(1G).4p           | x 2F*      | 7/2  |  10 - 8   |       |              |          L5432  |
Ti III    |                  212.958     |                  212.957+    |      1 |           |      |    83796.86       -    130739.82      | 3p6.3d.4p             | 1P*        | 1    | 3p6.3d.4d             | 3S         | 1    |   3 - 3   |       |              |         L11926  |
Ti II     |                  213.01451   |                  213.014540  |      5 |           |      |     9395.8020     -     56326.1371    | 3d3                   | a 4P       | 3/2  | 3d.(2D).4s.4p.(3P*)   | y 4P*      | 5/2  |   4 - 6   |       |              |            u37  |
Ti II     |                  213.21821   |                  213.218252  |      7 |           |      |     9363.7425     -     56249.2448    | 3d3                   | a 4P       | 1/2  | 3d.(2D).4s.4p.(3P*)   | y 4P*      | 3/2  |   2 - 4   |       |              |            u37  |
Ti II     |                  213.312451  |                  213.312450  |     35 |           |      |    24961.1910     -     71825.9911    | 3d.4s2                | c 2D       | 3/2  | 3d2.(3F).5p           | 4F*        | 5/2  |   4 - 6   |       |              |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  213.33703   |                  213.337103  |     13 |           |      |    16515.9359     -     63375.321     | 3d2.(3P).4s           | b 2P       | 1/2  | 3d2.(1S).4p           | 2P*        | 3/2  |   2 - 4   |       |              |            u37  |
Ti II     |                  213.364     |                  213.364163  |     2: |           |      |     9395.8020     -     56249.2448    | 3d3                   | a 4P       | 3/2  | 3d.(2D).4s.4p.(3P*)   | y 4P*      | 3/2  |   4 - 4   |       |              |          L5432  |
Ti II     |                  213.48283   |                  213.482825  |      7 |           |      |     9395.8020     -     56223.205     | 3d3                   | a 4P       | 3/2  | 3d.(2D).4s.4p.(3P*)   | y 4P*      | 1/2  |   4 - 2   |       |              |            u37  |
Ti II     |                  213.557     |                  213.556068  |     2: |           |      |    12628.8455     -     59440.190     | 3d3                   | b 2D2      | 3/2  | 3d.(2D).4s.4p.(3P*)   | 2P*        | 1/2  |   4 - 2   |       |              |          L5432  |
Ti II     |                  213.57141   |                  213.571394  |     15 |           |      |     9518.1516     -     56326.1371    | 3d3                   | a 4P       | 5/2  | 3d.(2D).4s.4p.(3P*)   | y 4P*      | 5/2  |   6 - 6   |       |              |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  213.756482  |                  213.756447  |     59 |           |      |    25192.9650     -     71960.4326    | 3d.4s2                | c 2D       | 5/2  | 3d2.(3F).5p           | 4F*        | 7/2  |   6 - 8   |       |              |            u37  |
Ti II     |                  213.786290  |                  213.786331  |     27 |           |      |    16515.9359     -     63276.867     | 3d2.(3P).4s           | b 2P       | 1/2  | 3d2.(1S).4p           | 2P*        | 1/2  |   2 - 2   |       |              |            u37  |
Ti II     |                  213.795     |                  213.794564  |     5: |           |      |    12628.8455     -     59387.976     | 3d3                   | b 2D2      | 3/2  | 3d.(2D).4s.4p.(3P*)   | 2P*        | 3/2  |   4 - 4   |       |              |          L5432  |
Ti II     |                  213.835949  |                  213.835972  |     54 |           |      |    16625.2441     -     63375.321     | 3d2.(3P).4s           | b 2P       | 3/2  | 3d2.(1S).4p           | 2P*        | 3/2  |   4 - 4   |       |              |            u37  |
Ti III    |                  213.890     |                  213.890+    |      1 |           |      |   102665.15       -    149403.52      | 3p6.4s2               | 1S         | 0    | 3p6.3d.5p             | 1P*        | 1    |   1 - 3   |       |              |         L11926  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  213.92280   |                  213.922849  |      7 |           |      |     9518.1516     -     56249.2448    | 3d3                   | a 4P       | 5/2  | 3d.(2D).4s.4p.(3P*)   | y 4P*      | 3/2  |   6 - 4   |       |              |            u37  |
Ti I      |                  213.94896   |                  213.94893   |      8 |           |      |        0.000      -     46725.398     | 3d2.4s2               | a 3F       | 2    | 3d3.(2F).4p           | 3G*        | 3    |   5 - 7   |       |              |         L10989  |
Ti II     |                  214.020     |                  214.018939  |     0: |           |      |    12758.2597     -     59468.374     | 3d3                   | b 2D2      | 5/2  | 3d.(2D).4s.4p.(3P*)   | w 2F*      | 7/2  |   6 - 8   |       |              |          L5432  |
Ti II     |                  214.093     |                  214.095890  |     1: |           |      |    12628.8455     -     59322.173     | 3d3                   | b 2D2      | 3/2  | 3d.(2D).4s.4p.(3P*)   | w 2F*      | 5/2  |   4 - 6   |       |              |          L5432  |
Ti I      |                  214.21292   |                  214.21278   |      9 |           |      |      170.1328     -     46837.984     | 3d2.4s2               | a 3F       | 3    | 3d3.(2F).4p           | 3G*        | 4    |   7 - 9   |       |              |         L10989  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  214.28727   |                  214.287305  |     15 |           |      |    16625.2441     -     63276.867     | 3d2.(3P).4s           | b 2P       | 3/2  | 3d2.(1S).4p           | 2P*        | 1/2  |   4 - 2   |       |              |            u37  |
Ti I      |                  214.36167   |                  214.36157   |     10 |           |      |      386.874      -     47022.337     | 3d2.4s2               | a 3F       | 4    | 3d3.(2F).4p           | 3G*        | 5    |   9 - 11  |       |              |         L10989  |
Ti II     |                  214.389     |                  214.387988  |     3: |           |      |    12758.2597     -     59387.976     | 3d3                   | b 2D2      | 5/2  | 3d.(2D).4s.4p.(3P*)   | 2P*        | 3/2  |   6 - 4   |       |              |          L5432  |
Ti II     |                  214.688     |                  214.690990  |     0: |           |      |    12758.2597     -     59322.173     | 3d3                   | b 2D2      | 5/2  | 3d.(2D).4s.4p.(3P*)   | w 2F*      | 5/2  |   6 - 6   |       |              |          L5432  |
Ti I      |                  214.7304    |                  214.73088   |     00 |           |      |      170.1328     -     46725.398     | 3d2.4s2               | a 3F       | 3    | 3d3.(2F).4p           | 3G*        | 3    |   7 - 7   |       |              |         L16762  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  214.90159   |                  214.901538  |      9 |           |      |    32025.5915     -     78543.8893    | 3d2.(3F).4p           | z 2D*      | 5/2  | 3d2.(3P).4d           | 2D         | 5/2  |   6 - 6   |       |              |            u37  |
Ti II     |                  214.983319  |                  214.983327  |     40 |           |      |    24961.1910     -     71461.7932    | 3d.4s2                | c 2D       | 3/2  | 3d2.(3F).5p           | 4G*        | 5/2  |   4 - 6   |       |              |            u37  |
Ti I      |                  215.21236   |                  215.21241   |      0 |           |      |      386.874      -     46837.984     | 3d2.4s2               | a 3F       | 4    | 3d3.(2F).4p           | 3G*        | 4    |   9 - 9   |       |              |         L10989  |
Ti II     |                  215.458     |                  215.457714  |     2: |           |      |     9851.0145     -     56249.2448    | 3d3                   | a 2P       | 1/2  | 3d.(2D).4s.4p.(3P*)   | y 4P*      | 3/2  |   2 - 4   |       |              |          L5432  |
Ti II     |                  215.471045  |                  215.471043  |    131 |           |      |     9930.7766     -     56326.1371    | 3d2.(3P).4s           | b 4P       | 3/2  | 3d.(2D).4s.4p.(3P*)   | y 4P*      | 5/2  |   4 - 6   |       |              |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  215.480679  |                  215.480677  |     27 |           |      |    25192.9650     -     71586.2514    | 3d.4s2                | c 2D       | 5/2  | 3d2.(3F).5p           | 4G*        | 7/2  |   6 - 8   |       |              |            u37  |
Ti II     |                  215.559406  |                  215.559397  |    134 |           |      |     9872.899      -     56249.2448    | 3d2.(3P).4s           | b 4P       | 1/2  | 3d.(2D).4s.4p.(3P*)   | y 4P*      | 3/2  |   2 - 4   |       |              |            u37  |
Ti II     |                  215.580     |                  215.578715  |     0: |           |      |     9851.0145     -     56223.205     | 3d3                   | a 2P       | 1/2  | 3d.(2D).4s.4p.(3P*)   | y 4P*      | 1/2  |   2 - 2   |       |              |          L5432  |
Ti II     |                  215.680536  |                  215.680513  |     26 |           |      |     9872.899      -     56223.205     | 3d2.(3P).4s           | b 4P       | 1/2  | 3d.(2D).4s.4p.(3P*)   | y 4P*      | 1/2  |   2 - 2   |       |              |            u37  |
Ti II     |                  215.828768  |                  215.828781  |     44 |           |      |     9930.7766     -     56249.2448    | 3d2.(3P).4s           | b 4P       | 3/2  | 3d.(2D).4s.4p.(3P*)   | y 4P*      | 3/2  |   4 - 4   |       |              |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
Ti II     |                  215.908645  |                  215.908649  |    324 |           |      |    10024.8009     -     56326.1371    | 3d2.(3P).4s           | b 4P       | 5/2  | 3d.(2D).4s.4p.(3P*)   | y 4P*      | 5/2  |   6 - 6   |       |              |            u37  |
Ti II     |                  215.950192  |                  215.950199  |    133 |           |      |     9930.7766     -     56223.205     | 3d2.(3P).4s           | b 4P       | 3/2  | 3d.(2D).4s.4p.(3P*)   | y 4P*      | 1/2  |   4 - 2   |       |              |            u37  |
Ti II     |                  216.040     |                  216.039733  |     0: |           |      |     9975.9994     -     56249.2448    | 3d3                   | a 2P       | 3/2  | 3d.(2D).4s.4p.(3P*)   | y 4P*      | 3/2  |   4 - 4   |       |              |          L5432  |
Ti II     |                  216.06043   |                  216.060361  |      4 |           |      |    25192.9650     -     71461.7932    | 3d.4s2                | c 2D       | 5/2  | 3d2.(3F).5p           | 4G*        | 5/2  |   6 - 6   |       |              |            u37  |
Ti II     |                  216.12369   |                  216.123641  |      7 |           |      |    30240.9396     -     76496.2220    | 3d2.(3F).4p           | z 4G*      | 11/2 | 3d2.(3P).4d           | 4F         | 9/2  |  12 - 10  |       |              |            u37  |
          |                              |                              |        |           |      |                                       |                       |            |      |                       |            |      |           |       |              |                 |
