[skip navigation]
[ASD Home][Lines Query][Levels Query][List of Spectra][Ground States and Ionization Energies][Bibliography][Help]	NIST Physical Measurement Laboratory
NIST Atomic Spectra Database Lines Data
Co (all spectra): 2891 Lines of Data Found 

Example of how to reference these results:
Kramida, A., Ralchenko, Yu., Reader, J., and NIST ASD Team (2015). NIST Atomic Spectra Database (ver. 5.3), [Online]. Available: http://physics.nist.gov/asd [2016, September 1]. National Institute of Standards and Technology, Gaithersburg, MD. 
BibTex Citation (new window)
 
Wavelength range: 200 - 800 nm
Wavelength in: vacuum below 200 nm, air between 200 and 2000 nm, vacuum above 2000 nm 
Highest relative intensity: 610000
Query NIST Bibliographic Databases for
Co (new window)
Co Energy Levels
Co Line Wavelengths and Classification
Co Transition Probabilities
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                  Observed  |                    Ritz    |            Rel. |    Aki    | Acc. |          Ei           Ek          |               Lower level               |                Upper level                 |  gi   gk  |   Type|         TP  |             Line  |
          |                 Wavelength |                 Wavelength |            Int. |    s^-1   |      |        (cm-1)       (cm-1)        |-----------------------------------------|--------------------------------------------|           |       |        Ref. |             Ref.  |
          |                  Air (nm)  |                  Air (nm)  |            (?)  |           |      |                                   | Conf.                    | Term  | J    | Conf.                    | Term     | J    |           |       |             |                   |
Co II     |                210.10985   |                210.109575  |           1000* |           |      |    61240.746    -    108819.860   | 3d7.(4P).4p              | y 5D* | 3    | 3d7.(4F).6s              | 3F       | 4    |   7 - 9   |       |             |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                210.10985   |                210.10982   |           1000* | 1.3e+07   | D    |    24267.382    -     71846.441   | 3d7.(4P).4s              | b 3P  | 1    | 3d7.(2D2).4p             | x 3P*    | 2    |   3 - 5   |       |       T6999 |        L9429c118  |
Co XXII   |                            |                210.4       |                 | 1.05e+03  | C    |    90730        -    138250       | 2s2.2p2                  | 3P    | 1    | 2s2.2p2                  | 3P       | 2    |   3 - 5   | M1    |       T3941 |                   |
Co XXII   |                            |                210.4       |                 | 8.9e-03   | E    |    90730        -    138250       | 2s2.2p2                  | 3P    | 1    | 2s2.2p2                  | 3P       | 2    |   3 - 5   | E2    |       T3941 |                   |
Co II     |                210.41823   |                210.41820   |             690 | 9.e+06    | D    |    65408.365    -    112917.704   | 3d7.(2P).4p              | z 3P* | 2    | 3d7.(4F).5d              | 5G       | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co I      |                210.473     |                            |            1500 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |            L3338  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                210.5325    |                210.533684  |             950 | 6.e+05    | E    |     4028.988    -     51512.268   | 3d7.(4F).4s              | a 5F  | 4    | 3d7.(4F).4p              | z 3D*    | 3    |   9 - 7   |       |       T6999 |        L4687c119  |
Co II     |                210.5479    |                210.548518  |            320d | 1.2e+06   | E    |     5204.698    -     52684.634   | 3d7.(4F).4s              | a 5F  | 1    | 3d7.(4F).4p              | z 3D*    | 1    |   3 - 3   |       |       T6999 |        L4687c119  |
Co II     |                210.63007   |                210.630100  |             520 | 3.8e+06   | D    |    65154.041    -    112615.589   | 3d7.(2G).4p              | y 3G* | 4    | 3d7.(4F).5d              | 5G       | 3    |   9 - 7   |       |       T6999 |        L9429c118  |
Co I      |                210.680     |                            |            1500 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |            L3338  |
Co II     |                210.7320    |                210.734140  |             620 |           |      |      950.324    -     48388.442   | 3d8                      | a 3F  | 3    | 3d7.(4F).4p              | z 5G*    | 2    |   7 - 5   |       |             |        L4687c119  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                210.74411   |                210.744270  |             190 | 6.e+06    | D    |    64914.630    -    112350.469   | 3d7.(4P).4p              | y 3P* | 2    | 3d7.(2P).4d              | 1D       | 2    |   5 - 5   |       |       T6999 |        L9429c118  |
Co I      |                210.898     |                            |             900 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |            L3338  |
Co II     |                210.95754   |                210.957598  |           3800p | 4.9e+07   | D    |    25147.233    -     72535.108   | 3d7.(2G).4s              | b 1G  | 4    | 3d7.(2D2).4p             | y 1F*    | 3    |   9 - 7   |       |       T6999 |        L9429c118  |
Co II     |                211.14488   |                211.144892  |            1600 | 1.9e+06   | D    |        0.000    -     47345.845   | 3d8                      | a 3F  | 4    | 3d7.(4F).4p              | z 5G*    | 5    |   9 - 11  |       |       T6999 |        L9429c118  |
Co II     |                211.18600   |                211.18609   |             280 | 2.0e+06   | E    |    25317.517    -     72654.127   | 3d7.(2P).4s              | c 3P  | 1    | 3d7.(2D2).4p             | y 1D*    | 2    |   3 - 5   |       |       T6999 |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                211.25153   |                211.251495  |             360 | 1.1e+07   | D    |    65028.512    -    112350.469   | 3d7.(2P).4p              | z 3P* | 1    | 3d7.(2P).4d              | 1D       | 2    |   3 - 5   |       |       T6999 |        L9429c118  |
Co II     |                211.26644   |                211.266439  |            2200 | 3.e+06    | E    |    18338.640    -     65657.249   | 3d7.(4P).4s              | a 5P  | 1    | 3d7.(4P).4p              | y 3P*    | 1    |   3 - 3   |       |       T6999 |        L9429c118  |
Co II     |                211.39893   |                211.398949  |            6800 |           |      |    68843.428    -    116132.380   | 3d7.(2H).4p              | x 3G* | 4    | 3d7.(2H).4d              | 3F       | 3    |   9 - 7   |       |             |        L9429c118  |
Co II     |                211.42571   |                211.425492  |             400 | 6.e+06    | D    |    25861.322    -     73144.338   | 3d7.(2P).4s              | c 3P  | 0    | 3d7.(2D2).4p             | x 3P*    | 1    |   1 - 3   |       |       T6999 |        L9429c118  |
Co II     |                211.430666  |                211.430666  |           10000 |           |      |    68203.012    -    115484.871   | 3d7.(2H).4p              | x 3G* | 5    | 3d7.(2H).4d              | 3F       | 4    |  11 - 9   |       |             |        L9429c118  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                211.4401    |                211.440488  |            1500 | 5.e+05    | E    |     4950.062    -     52229.725   | 3d7.(4F).4s              | a 5F  | 2    | 3d7.(4F).4p              | z 3D*    | 2    |   5 - 5   |       |       T6999 |        L4687c119  |
Co II     |                211.4774    |                211.479027  |             310 | 1.0e+06   | D    |    27105.744    -     74376.792   | 3d7.(2H).4s              | a 3H  | 6    | 3d7.(2H).4p              | y 1H*    | 5    |  13 - 11  |       |       T6999 |        L4687c119  |
Co II     |                211.49046   |                211.490392  |             320 | 1.6e+07   | D    |    63615.990    -    110884.498   | 3d7.(4P).4p              | y 3D* | 2    | 3d7.(2P).4d              | 1F       | 3    |   5 - 7   |       |       T6999 |        L9429c118  |
Co II     |                211.54006   |                211.540320  |             340 |           |      |    66017.647    -    113275.001   | 3d7.(2G).4p              | z 1F* | 3    | 3d7.(2H).4d              | 3G       | 4    |   7 - 9   |       |             |        L9429c118  |
Co II     |                211.6961    |                211.696055  |             310 |           |      |    22414.431    -     69637.023   | 3d7.(2G).4s              | a 3G  | 3    | 3d7.(2D2).4p             | w 3D*    | 2    |   7 - 5   |       |             |        L4687c119  |
          |                            |                            |                 |           |      |                                   |                          |       |      |                          |          |      |           |       |             |                   |
Co II     |                211.7121    |                211.712614  |             210 | 8.e+05    | E    |    21624.528    -     68843.428   | 3d7.(2G).4s              | a 3G  | 5    | 3d7.(2H).4p              | x 3G*    | 4    |  11 - 9   |       |       T6999 |        L4687c119  |
Co I      |                211.768     |                            |            900s |           |      |                                   |                          |       |      |                          |          |      |           |       |             |            L3338  |
Co II     |                211.79451   |                211.794630  |             210 | 5.e+05    | E    |      950.324    -     48150.940   | 3d8                      | a 3F  | 3    | 3d7.(4F).4p              | z 5G*    | 3    |   7 - 7   |       |       T6999 |        L9429c118  |
Co II     |                211.82323   |                211.82323   |             340 | 1.4e+07   | D    |    63665.192    -    110859.436   | 3d7.(4P).4p              | z 5P* | 1    | 3d7.(2P).4d              | 3P       | 1    |   3 - 3   |       |       T6999 |        L9429c118  |
Co II     |                211.90466   |                211.904657  |             760 | 2.6e+07   | D    |    67209.258    -    114385.369   | 3d7.(2P).4p              | z 1D* | 2    | 3d7.(2D2).4d             | 1F       | 3    |   5 - 7   |       |       T6999 |        L9429c118  |
